DHSCLUST,LATNUM,LONGNUM,URBAN_RURA,ADM1NAME,DHSREGNA,round,tv_name,pc11_s_id,pc11_d_id,pc11_sd_id,pc11_tv_id,gp_lgd_code,gp_name,n_gps_constrained,clean_gp_constrained,at_risk_gp_constrained,no_gp_constrained
11614.0,25.134046,72.310765,R,RAJASTHAN,Jalor,NFHS5,Sarthala,08,116,00588,089332,294321.0,Sarthala,6,False,True,False
11615.0,25.020455,71.650668,R,RAJASTHAN,Jalor,NFHS5,Sunta Koi,08,116,00590,089572,246060.0,Keriya,4,False,True,False
11616.0,25.370879,72.776964,U,RAJASTHAN,Jalor,NFHS5,Ahore,08,116,00586,089253,,,4,False,True,False
11617.0,25.104813,71.934875,R,RAJASTHAN,Jalor,NFHS5,Bhalni,08,116,00589,089464,38877.0,Bhalni,8,False,True,False
11618.0,25.32988,72.872034,R,RAJASTHAN,Jalor,NFHS5,Agwari,08,116,00586,089224,38832.0,Agwari,8,False,True,False
11619.0,25.189002,72.625067,R,RAJASTHAN,Jalor,NFHS5,Doodsi,08,116,00587,089308,38920.0,Doodasi,7,False,True,False
11620.0,25.17546,72.012102,R,RAJASTHAN,Jalor,NFHS5,Dhumbariya,08,116,00589,089468,38882.0,Dhumbariya,7,False,True,False
11621.0,25.299344,72.252643,R,RAJASTHAN,Jalor,NFHS5,Chaurau,08,116,00585,089086,39037.0,Chorau,8,False,True,False
11622.0,24.755703,71.304247,R,RAJASTHAN,Jalor,NFHS5,Khejariyali,08,116,00590,089537,246062.0,Khejadiyali,3,False,True,False
11623.0,25.28288,72.314546,R,RAJASTHAN,Jalor,NFHS5,Asana,08,116,00585,089106,39029.0,Aasana,8,False,True,False
11624.0,25.150241,72.517204,R,RAJASTHAN,Jalor,NFHS5,Noon,08,116,00587,089305,38926.0,Noon,8,False,True,False
11625.0,25.363839,72.146689,R,RAJASTHAN,Jalor,NFHS5,Jeewana,08,116,00585,089081,39042.0,Jeevana,7,False,True,False
11626.0,25.002716,72.275726,U,RAJASTHAN,Jalor,NFHS5,Bhinmal,08,116,00588,800552,,,0,False,False,True
11627.0,25.416343,72.953717,R,RAJASTHAN,Jalor,NFHS5,Thoomba,08,116,00586,089218,38860.0,Padarli,6,False,True,False
11628.0,25.484391,73.026663,R,RAJASTHAN,Jalor,NFHS5,Kawla,08,116,00586,089178,38855.0,Kanwla,5,False,True,False
11629.0,25.357295,72.032589,R,RAJASTHAN,Jalor,NFHS5,Khokha,08,116,00589,089437,38890.0,Khokha,10,False,True,False
11630.0,25.133015,72.32686,R,RAJASTHAN,Jalor,NFHS5,Chak Chandpan,08,116,00588,089333,,,7,False,True,False
11631.0,25.575482,72.728904,R,RAJASTHAN,Jalor,NFHS5,Nosra,08,116,00586,089156,38859.0,Nosra,5,False,True,False
11632.0,24.839706,71.975576,R,RAJASTHAN,Jalor,NFHS5,Neliya,08,116,00590,089737,,,6,False,True,False
11633.0,24.760712,71.800525,R,RAJASTHAN,Jalor,NFHS5,Lachhri,08,116,00590,089721,39010.0,Hadetar,8,False,True,False
11634.0,24.921596,71.716563,R,RAJASTHAN,Jalor,NFHS5,Siwara,08,116,00590,089607,246067.0,Sivada,5,False,True,False
11635.0,25.362614,72.835607,R,RAJASTHAN,Jalor,NFHS5,Dayalpura I,08,116,00586,089213,38849.0,Dayalpura,8,False,True,False
11636.0,24.768263,71.754242,U,RAJASTHAN,Jalor,NFHS5,Siddheshwar,08,116,00590,089704,39018.0,Palri Solankiyan,3,False,True,False
11637.0,25.189271,72.451294,R,RAJASTHAN,Jalor,NFHS5,Narpara,08,116,00587,089304,38926.0,Noon,7,False,True,False
11638.0,24.978509,72.084292,R,RAJASTHAN,Jalor,NFHS5,Punasa,08,116,00588,089433,38901.0,Punasa,8,False,True,False
11639.0,24.958267,72.20643,R,RAJASTHAN,Jalor,NFHS5,Ropsi,08,116,00591,089781,38990.0,Ropsi,4,False,True,False
11640.0,25.03138,72.540564,R,RAJASTHAN,Jalor,NFHS5,Mandoli,08,116,00588,089381,38949.0,Mandoli,6,False,True,False
11641.0,25.244285,72.051738,R,RAJASTHAN,Jalor,NFHS5,Dadal,08,116,00585,089094,39038.0,Dadal,6,False,True,False
11642.0,25.176592,72.018708,R,RAJASTHAN,Jalor,NFHS5,Dhumbariya,08,116,00589,089468,38882.0,Dhumbariya,8,False,True,False
11643.0,24.720504,71.470083,R,RAJASTHAN,Jalor,NFHS5,Balera,08,116,00590,089551,246043.0,Bhataki,5,False,True,False
11644.0,25.287865,72.651918,R,RAJASTHAN,Jalor,NFHS5,Jalor,08,116,00587,800551,,,3,False,True,False
11645.0,25.435307,72.456218,R,RAJASTHAN,Jalor,NFHS5,Nimblana,08,116,00587,089258,39039.0,Dangara,6,False,True,False
11701.0,24.794062,73.035068,U,RAJASTHAN,Sirohi,NFHS5,Pindwara,08,117,00594,800556,,,2,False,True,False
11702.0,24.564942,73.024622,R,RAJASTHAN,Sirohi,NFHS5,Semli,08,117,00594,090129,41897.0,Sanwarra,4,False,True,False
11703.0,24.393429,72.85034,R,RAJASTHAN,Sirohi,NFHS5,Deri,08,117,00595,090216,41870.0,Soorpagla,4,False,True,False
11704.0,24.468104,72.787768,U,RAJASTHAN,Sirohi,NFHS5,Abu Road,08,117,00595,800558,,,3,False,True,False
11705.0,24.774798,72.512718,R,RAJASTHAN,Sirohi,NFHS5,Roda Khera,08,117,00593,090013,41993.0,Sildar,7,False,True,False
11706.0,24.663759,72.49385,R,RAJASTHAN,Sirohi,NFHS5,Jeerawal,08,117,00596,090261,41920.0,Jeerawal,10,False,True,False
11707.0,24.49351,72.933794,R,RAJASTHAN,Sirohi,NFHS5,Doytra,08,117,00595,090186,41855.0,Dovtra,6,False,True,False
11708.0,24.524528,73.002857,R,RAJASTHAN,Sirohi,NFHS5,Bhoola,08,117,00594,090132,41880.0,Bhoola,4,False,True,False
11709.0,24.750809,72.914514,R,RAJASTHAN,Sirohi,NFHS5,Lotana,08,117,00594,090069,41888.0,Lotana,10,False,True,False
11710.0,25.120786,72.949814,R,RAJASTHAN,Sirohi,NFHS5,Jogapura,08,117,00592,089880,41954.0,Jogapura,6,False,True,False
11711.0,25.149176,72.826869,R,RAJASTHAN,Sirohi,NFHS5,Jhadoli,08,117,00592,089878,41953.0,Jhadoli,3,False,True,False
11712.0,24.804013,73.087185,R,RAJASTHAN,Sirohi,NFHS5,Malap,08,117,00594,090047,294195.0,Malap,8,False,True,False
11713.0,24.865833,73.060094,R,RAJASTHAN,Sirohi,NFHS5,Siwera,08,117,00594,090029,41898.0,Siwera,4,False,True,False
11714.0,24.736562,72.720333,R,RAJASTHAN,Sirohi,NFHS5,Asawa,08,117,00596,090240,262673.0,Sanwada,4,False,True,False
11715.0,25.234632,72.893778,R,RAJASTHAN,Sirohi,NFHS5,Manadar,08,117,00592,089868,41958.0,Manadar,2,False,True,False
11716.0,24.87723,72.712049,U,RAJASTHAN,Sirohi,NFHS5,Varal,08,117,00593,089974,41972.0,Dodua,2,False,True,False
11717.0,24.643867,72.926948,R,RAJASTHAN,Sirohi,NFHS5,Bhavri,08,117,00594,090133,41878.0,Bhavri,10,False,True,False
11718.0,24.623244,72.505976,R,RAJASTHAN,Sirohi,NFHS5,Ranari,08,117,00596,090278,41935.0,Reodar,10,False,True,False
11719.0,24.982949,72.752608,R,RAJASTHAN,Sirohi,NFHS5,Jawal,08,117,00593,089943,,,7,False,True,False
11720.0,24.868551,72.835602,R,RAJASTHAN,Sirohi,NFHS5,Sirohi,08,117,00593,800555,,,8,False,True,False
11721.0,24.886365,72.865258,U,RAJASTHAN,Sirohi,NFHS5,Sirohi,08,117,00593,800555,,,0,False,False,True
11722.0,24.733758,72.7817,R,RAJASTHAN,Sirohi,NFHS5,Telpi Khera,08,117,00593,090023,41981.0,Krishanganj,7,False,True,False
11723.0,24.706739,72.679229,R,RAJASTHAN,Sirohi,NFHS5,Sanwara,08,117,00596,090239,262673.0,Sanwada,6,False,True,False
11724.0,25.07234,72.963303,R,RAJASTHAN,Sirohi,NFHS5,Arathwara,08,117,00592,089901,41946.0,Arathwara,12,False,True,False
11725.0,24.981927,72.724959,R,RAJASTHAN,Sirohi,NFHS5,Barloot,08,117,00593,089951,41970.0,Barloot,7,False,True,False
11726.0,24.4673,72.781531,U,RAJASTHAN,Sirohi,NFHS5,Abu Road,08,117,00595,800558,,,3,False,True,False
11727.0,24.513486,72.678096,R,RAJASTHAN,Sirohi,NFHS5,Ambaweri,08,117,00595,090159,41853.0,Chandela,8,False,True,False
11728.0,24.795881,73.048536,U,RAJASTHAN,Sirohi,NFHS5,Pindwara,08,117,00594,800556,,,1,True,False,False
11729.0,24.576013,72.532884,R,RAJASTHAN,Sirohi,NFHS5,Marol,08,117,00596,090320,41927.0,Marol,9,False,True,False
11730.0,24.794381,72.564439,R,RAJASTHAN,Sirohi,NFHS5,Mermandwara,08,117,00593,090009,41986.0,Mermandwara,5,False,True,False
11731.0,25.072027,72.986493,R,RAJASTHAN,Sirohi,NFHS5,Rukhada,08,117,00592,089903,41965.0,Rukhada,10,False,True,False
11732.0,24.678222,72.519442,R,RAJASTHAN,Sirohi,NFHS5,Saran Ka Khera,08,117,00596,090260,41920.0,Jeerawal,8,False,True,False
11733.0,24.569641,72.423504,R,RAJASTHAN,Sirohi,NFHS5,Sonela,08,117,00596,090301,41939.0,Sonela,8,False,True,False
11734.0,24.861327,72.506773,R,RAJASTHAN,Sirohi,NFHS5,Haliwara,08,117,00593,089985,41976.0,Haliwara,3,False,True,False
11735.0,24.558643,72.620428,R,RAJASTHAN,Sirohi,NFHS5,Thal,08,117,00596,090289,41916.0,Dhawli,8,False,True,False
11736.0,24.497535,72.808761,U,RAJASTHAN,Sirohi,NFHS5,Khadat,08,117,00595,090195,41859.0,Khadat,4,False,True,False
11737.0,24.470097,72.770115,U,RAJASTHAN,Sirohi,NFHS5,Abu Road,08,117,00595,800558,,,5,False,True,False
11738.0,24.896593,72.860485,U,RAJASTHAN,Sirohi,NFHS5,Sirohi,08,117,00593,800555,,,0,False,False,True
11739.0,24.681282,72.570307,R,RAJASTHAN,Sirohi,NFHS5,Dadrla,08,117,00596,090253,41915.0,Dhan,8,False,True,False
11740.0,24.736745,73.071004,R,RAJASTHAN,Sirohi,NFHS5,Navawas,08,117,00594,090058,41883.0,Gharat,7,False,True,False
11741.0,24.580648,72.856219,R,RAJASTHAN,Sirohi,NFHS5,Bharja,08,117,00594,090104,41877.0,Bharja,10,False,True,False
11742.0,25.012813,72.97184,R,RAJASTHAN,Sirohi,NFHS5,Chhiba Gaon,08,117,00592,089925,41949.0,Chhibagaon,8,False,True,False
11743.0,24.498299,72.824681,R,RAJASTHAN,Sirohi,NFHS5,Or,08,117,00595,090179,41866.0,Or,12,False,True,False
11744.0,24.648247,72.653197,R,RAJASTHAN,Sirohi,NFHS5,Anadra,08,117,00596,090284,41907.0,Anadra,9,False,True,False
11745.0,24.398432,72.944911,R,RAJASTHAN,Sirohi,NFHS5,Bosa,08,117,00595,090212,41857.0,Jamboori,5,False,True,False
11801.0,25.400473,73.397844,U,RAJASTHAN,Pali,NFHS5,Akrawas,08,118,00603,091112,41022.0,Salariya,4,False,True,False
11802.0,26.060076,74.094538,R,RAJASTHAN,Pali,NFHS5,Fata Khera,08,118,00598,090514,295133.0,Megarda,8,False,True,False
11803.0,25.221697,73.431235,R,RAJASTHAN,Pali,NFHS5,Mada,08,118,00603,091185,40849.0,Mada,9,False,True,False
11804.0,25.257542,73.141067,U,RAJASTHAN,Pali,NFHS5,Sindroo,08,118,00604,091243,41116.0,Sindru,2,False,True,False
11805.0,26.016429,74.094003,R,RAJASTHAN,Pali,NFHS5,Makarwali,08,118,00598,090510,40967.0,Bar,7,False,True,False
11806.0,26.260707,74.35777,R,RAJASTHAN,Pali,NFHS5,Peelpaya,08,118,00598,090601,40997.0,Sumel,2,False,True,False
11807.0,25.53021,73.605594,R,RAJASTHAN,Pali,NFHS5,Deoli  (Auwa),08,118,00602,091000,40905.0,Deoli,10,False,True,False
11808.0,25.105599,73.03695,R,RAJASTHAN,Pali,NFHS5,Bapu Nagar,08,118,00604,091256,,,3,False,True,False
11809.0,26.359818,73.83256,R,RAJASTHAN,Pali,NFHS5,Sinla,08,118,00597,090350,295117.0,Kharadi,4,False,True,False
11810.0,25.350822,73.619672,R,RAJASTHAN,Pali,NFHS5,Gurha Askaran,08,118,00603,091131,40859.0,Sumer,6,False,True,False
11811.0,26.325736,74.111316,R,RAJASTHAN,Pali,NFHS5,Rabariyas,08,118,00597,090418,40887.0,Rabriyawas,5,False,True,False
11812.0,26.082458,74.110512,R,RAJASTHAN,Pali,NFHS5,Bar,08,118,00598,090518,40967.0,Bar,7,False,True,False
11813.0,25.281585,73.094004,R,RAJASTHAN,Pali,NFHS5,Guriya,08,118,00604,091234,41090.0,Balana,7,False,True,False
11814.0,26.206428,74.154295,R,RAJASTHAN,Pali,NFHS5,Chanwadiya Kalan,08,118,00598,090533,295125.0,Mesiya,7,False,True,False
11815.0,25.749384,73.684046,R,RAJASTHAN,Pali,NFHS5,Dudor,08,118,00602,090918,40909.0,Dudor,5,False,True,False
11816.0,25.815767,73.325271,U,RAJASTHAN,Pali,NFHS5,Pali,08,118,00601,800561,,,2,False,True,False
11817.0,26.057231,73.865259,R,RAJASTHAN,Pali,NFHS5,Deoli Kalan,08,118,00598,090462,40974.0,Deoli Kalan,6,False,True,False
11818.0,26.184044,73.954613,R,RAJASTHAN,Pali,NFHS5,Jhujhanda,08,118,00597,090407,40890.0,Sangawas,8,False,True,False
11819.0,24.984661,73.084608,R,RAJASTHAN,Pali,NFHS5,Velar,08,118,00605,091344,40817.0,Kothar,5,False,True,False
11820.0,25.212597,73.247722,R,RAJASTHAN,Pali,NFHS5,Sela,08,118,00605,091283,40809.0,Dhani,7,False,True,False
11821.0,25.79882,73.319266,U,RAJASTHAN,Pali,NFHS5,Pali,08,118,00601,800561,,,0,False,False,True
11822.0,25.973907,73.65925,R,RAJASTHAN,Pali,NFHS5,Sojat  (Rural),08,118,00599,090651,41054.0,Bilawas,5,False,True,False
11823.0,26.182695,73.992431,R,RAJASTHAN,Pali,NFHS5,Khinawari,08,118,00597,090414,40886.0,Phoolmal,8,False,True,False
11824.0,25.509495,73.471184,R,RAJASTHAN,Pali,NFHS5,Septawa,08,118,00603,091069,41007.0,Inderwara,8,False,True,False
11825.0,25.579658,73.544829,R,RAJASTHAN,Pali,NFHS5,Banta,08,118,00602,090997,40894.0,Banta,6,False,True,False
11826.0,25.792162,73.34549,U,RAJASTHAN,Pali,NFHS5,Pali,08,118,00601,800561,,,0,False,False,True
11827.0,25.915558,73.559872,U,RAJASTHAN,Pali,NFHS5,Dhakri,08,118,00599,090655,41060.0,Dhakri,3,False,True,False
11828.0,25.172663,73.29016,U,RAJASTHAN,Pali,NFHS5,Bali,08,118,00605,800567,,,3,False,True,False
11829.0,26.343445,74.215733,R,RAJASTHAN,Pali,NFHS5,BassiChainpura,08,118,00597,090441,40891.0,Sewariya,6,False,True,False
11830.0,26.399464,74.083136,R,RAJASTHAN,Pali,NFHS5,Gangaliya,08,118,00597,090423,,,6,False,True,False
11831.0,26.252931,73.881703,R,RAJASTHAN,Pali,NFHS5,Ramawas Khurd,08,118,00597,090374,40888.0,Ramawas Kalan,8,False,True,False
11832.0,26.043105,73.666965,R,RAJASTHAN,Pali,NFHS5,Khariya Neev,08,118,00599,090648,41071.0,Khariya Neev,4,False,True,False
11833.0,25.524816,73.421521,R,RAJASTHAN,Pali,NFHS5,Busi,08,118,00601,090866,41001.0,Busi,6,False,True,False
11834.0,26.108609,74.098775,R,RAJASTHAN,Pali,NFHS5,Birantiya Kalan,08,118,00598,090522,40968.0,Biratiya Kallan,10,False,True,False
11835.0,25.449146,73.266906,R,RAJASTHAN,Pali,NFHS5,Mandal,08,118,00601,090908,41017.0,Mandal,6,False,True,False
11836.0,25.720193,73.590063,U,RAJASTHAN,Pali,NFHS5,Marwar Junction,08,118,00602,091065,,,1,True,False,False
11837.0,25.776588,73.358584,U,RAJASTHAN,Pali,NFHS5,Pali,08,118,00601,800561,,,0,False,False,True
11838.0,25.572713,73.499685,U,RAJASTHAN,Pali,NFHS5,Bhimaliya,08,118,00602,090994,40898.0,Bhiwaliya,2,False,True,False
11839.0,26.39121,74.030911,R,RAJASTHAN,Pali,NFHS5,Kanwaliya Kalan,08,118,00597,090361,40876.0,Kanwaliya Kallan,4,False,True,False
11840.0,25.020897,73.168307,R,RAJASTHAN,Pali,NFHS5,Barawal,08,118,00605,091331,40810.0,Doodni,6,False,True,False
11841.0,25.372665,73.33094,R,RAJASTHAN,Pali,NFHS5,Beejowa,08,118,00603,091147,41000.0,Bijowa,8,False,True,False
11842.0,26.092157,73.92398,R,RAJASTHAN,Pali,NFHS5,Nimbera Kalan,08,118,00598,090466,40987.0,Nimbera Kalan,10,False,True,False
11843.0,25.054871,73.265777,R,RAJASTHAN,Pali,NFHS5,Beejapur,08,118,00605,091324,40805.0,Bijapur,5,False,True,False
11844.0,25.468284,73.18478,R,RAJASTHAN,Pali,NFHS5,Balrai,08,118,00601,090899,40998.0,Balrai,5,False,True,False
11845.0,25.597543,73.22489,R,RAJASTHAN,Pali,NFHS5,Koorna,08,118,00601,090892,40954.0,Koorna,5,False,True,False
11901.0,26.297977,74.740728,U,RAJASTHAN,Ajmer,NFHS5,Nasirabad,08,119,00611,800573,,,1,True,False,False
11902.0,26.103811,74.813075,R,RAJASTHAN,Ajmer,NFHS5,Dhantol,08,119,00612,092219,33628.0,Dhantol,10,False,True,False
11903.0,26.57644,74.893452,R,RAJASTHAN,Ajmer,NFHS5,Kishangarh,08,119,00606,800568,,,5,False,True,False
11904.0,26.437211,74.645373,U,RAJASTHAN,Ajmer,NFHS5,Ajmer,08,119,00607,800570,,,1,True,False,False
11905.0,26.121229,74.334258,R,RAJASTHAN,Ajmer,NFHS5,Beawar,08,119,00609,800571,,,12,False,True,False
11906.0,26.506033,74.99404,R,RAJASTHAN,Ajmer,NFHS5,Katsoora,08,119,00606,091500,33605.0,Katsoora,10,False,True,False
11907.0,26.448876,74.826237,R,RAJASTHAN,Ajmer,NFHS5,Pharkiya,08,119,00611,092100,33853.0,Pharkiya,6,False,True,False
11908.0,26.054612,74.412026,R,RAJASTHAN,Ajmer,NFHS5,Naya Gaon,08,119,00610,091984,262078.0,Nayagaon,12,False,True,False
11909.0,26.40924,74.605275,R,RAJASTHAN,Ajmer,NFHS5,Ajmer,08,119,00607,800570,,,8,False,True,False
11910.0,26.003672,75.153937,R,RAJASTHAN,Ajmer,NFHS5,Kekri,08,119,00614,800575,,,9,False,True,False
11911.0,26.637175,74.953925,R,RAJASTHAN,Ajmer,NFHS5,Tiloniya,08,119,00606,091461,33747.0,Tiloniya,6,False,True,False
11912.0,26.672064,74.809036,R,RAJASTHAN,Ajmer,NFHS5,Cheeta Khera,08,119,00606,091455,33728.0,Khatoli,8,False,True,False
11913.0,26.556863,74.981852,R,RAJASTHAN,Ajmer,NFHS5,Deendwara,08,119,00606,091504,33723.0,Deendwara,9,False,True,False
11914.0,26.350994,74.823,R,RAJASTHAN,Ajmer,NFHS5,Mandiyani,08,119,00611,092124,33835.0,Dhal,6,False,True,False
11915.0,26.448305,74.662426,R,RAJASTHAN,Ajmer,NFHS5,Ajmer,08,119,00607,800570,,,6,False,True,False
11916.0,26.484276,74.547454,U,RAJASTHAN,Ajmer,NFHS5,Pushkar,08,119,00607,800569,,,1,True,False,False
11917.0,26.072315,75.287308,R,RAJASTHAN,Ajmer,NFHS5,Deogaon,08,119,00614,092405,33694.0,Deogaon,4,False,True,False
11918.0,26.605109,74.926859,U,RAJASTHAN,Ajmer,NFHS5,Tolamal,08,119,00606,091458,33736.0,Patan,2,False,True,False
11919.0,26.436667,74.666427,U,RAJASTHAN,Ajmer,NFHS5,Ajmer,08,119,00607,800570,,,2,False,True,False
11920.0,26.055526,75.020314,U,RAJASTHAN,Ajmer,NFHS5,Sarwar,08,119,00613,800574,,,1,True,False,False
11921.0,26.510075,74.661545,U,RAJASTHAN,Ajmer,NFHS5,Ghooghra,08,119,00607,091614,33839.0,Ghooghra,3,False,True,False
11922.0,26.050331,74.86069,R,RAJASTHAN,Ajmer,NFHS5,Barla  Kala Talab,08,119,00612,092240,33639.0,Nagola,6,False,True,False
11923.0,26.13547,74.618576,R,RAJASTHAN,Ajmer,NFHS5,Satawariya,08,119,00610,092056,33776.0,Satawariya,11,False,True,False
11924.0,26.095127,74.326409,U,RAJASTHAN,Ajmer,NFHS5,Beawar,08,119,00609,800571,,,1,True,False,False
11925.0,25.963323,75.151442,U,RAJASTHAN,Ajmer,NFHS5,Kekri,08,119,00614,800575,,,1,True,False,False
11926.0,26.303656,74.729386,U,RAJASTHAN,Ajmer,NFHS5,Nasirabad,08,119,00611,800573,,,1,True,False,False
11927.0,26.604813,74.933082,U,RAJASTHAN,Ajmer,NFHS5,Tolamal,08,119,00606,091458,33736.0,Patan,2,False,True,False
11928.0,26.31003,74.742182,U,RAJASTHAN,Ajmer,NFHS5,Rata Khera,08,119,00611,092131,33793.0,Derathoo,2,False,True,False
11929.0,25.90292,74.195202,R,RAJASTHAN,Ajmer,NFHS5,Lotiyana,08,119,00609,091872,33670.0,Lotiyana,8,False,True,False
11930.0,25.81921,75.066409,R,RAJASTHAN,Ajmer,NFHS5,Kadera,08,119,00614,092445,33701.0,Kadera,5,False,True,False
11931.0,26.684125,74.853966,R,RAJASTHAN,Ajmer,NFHS5,Khatoli,08,119,00606,091445,33728.0,Khatoli,10,False,True,False
11932.0,26.233897,74.837706,R,RAJASTHAN,Ajmer,NFHS5,Ramsar,08,119,00611,092120,33855.0,Ramsar,9,False,True,False
11933.0,26.115688,75.026054,R,RAJASTHAN,Ajmer,NFHS5,Fatehgarh,08,119,00613,092349,33598.0,Fatehgarh,7,False,True,False
11934.0,25.98344,74.168672,R,RAJASTHAN,Ajmer,NFHS5,Khera Neemri,08,119,00609,091841,33673.0,Nai Kalan,6,False,True,False
11935.0,26.810409,74.892524,R,RAJASTHAN,Ajmer,NFHS5,Roopangarh,08,119,00606,091432,33739.0,Roopangarh,7,False,True,False
11936.0,25.973332,75.148832,U,RAJASTHAN,Ajmer,NFHS5,Kekri,08,119,00614,800575,,,1,True,False,False
11937.0,26.462849,74.636325,U,RAJASTHAN,Ajmer,NFHS5,Ajmer,08,119,00607,800570,,,0,False,False,True
11938.0,26.453476,74.66064,U,RAJASTHAN,Ajmer,NFHS5,Ajmer,08,119,00607,800570,,,1,True,False,False
11939.0,26.047253,74.342073,R,RAJASTHAN,Ajmer,NFHS5,Kaliyawas,08,119,00609,091787,33654.0,Balar,12,False,True,False
11940.0,26.621539,74.937752,U,RAJASTHAN,Ajmer,NFHS5,Choondari,08,119,00606,091472,33736.0,Patan,3,False,True,False
11941.0,26.285095,74.744066,U,RAJASTHAN,Ajmer,NFHS5,Nasirabad,08,119,00611,800573,,,2,False,True,False
11942.0,26.107944,75.309845,R,RAJASTHAN,Ajmer,NFHS5,Deogaon,08,119,00614,092405,33694.0,Deogaon,3,False,True,False
11943.0,26.73579,74.772582,R,RAJASTHAN,Ajmer,NFHS5,Sagarmala,08,119,00606,091419,293953.0,Motipura,8,False,True,False
11944.0,26.46848,74.644331,U,RAJASTHAN,Ajmer,NFHS5,Ajmer,08,119,00607,800570,,,0,False,False,True
11945.0,26.193893,74.429786,R,RAJASTHAN,Ajmer,NFHS5,Rani Sagar,08,119,00610,091944,33766.0,Kharwa,9,False,True,False
12001.0,26.361841,75.944111,U,RAJASTHAN,Tonk,NFHS5,Niwai,08,120,00617,800577,,,3,False,True,False
12002.0,26.233705,75.536919,R,RAJASTHAN,Tonk,NFHS5,Kalmanda,08,120,00615,092651,42056.0,Kalmada,7,False,True,False
12003.0,26.356936,75.175314,R,RAJASTHAN,Tonk,NFHS5,Suwadiyari,08,120,00615,092550,42039.0,Atoli,4,False,True,False
12004.0,26.167613,75.795761,U,RAJASTHAN,Tonk,NFHS5,Tonk,08,120,00618,800578,,,0,False,False,True
12005.0,26.205299,75.158639,R,RAJASTHAN,Tonk,NFHS5,Sawai Ram Singhpura  Arniya,08,120,00615,092611,42053.0,Jhadali,3,False,True,False
12006.0,26.4009,75.918002,R,RAJASTHAN,Tonk,NFHS5,Aliyabad,08,120,00617,092864,42105.0,Palai,8,False,True,False
12007.0,26.434082,75.243358,R,RAJASTHAN,Tonk,NFHS5,Kurad,08,120,00615,092516,42059.0,Kurad,6,False,True,False
12008.0,26.291456,76.05889,R,RAJASTHAN,Tonk,NFHS5,Bassi,08,120,00617,092981,42080.0,Bassi,9,False,True,False
12009.0,25.715616,75.568621,R,RAJASTHAN,Tonk,NFHS5,Benpa,08,120,00620,093379,42037.0,Toda Ka Gothara,2,False,True,False
12010.0,26.17124,75.200492,R,RAJASTHAN,Tonk,NFHS5,Uniyara Khurd,08,120,00619,093125,42146.0,Uniaira Khurd,6,False,True,False
12011.0,26.330236,75.678309,R,RAJASTHAN,Tonk,NFHS5,Sandera,08,120,00616,092685,42191.0,Sandera,8,False,True,False
12012.0,25.974214,75.85535,R,RAJASTHAN,Tonk,NFHS5,Phooleta,08,120,00621,093546,42223.0,Phulata,9,False,True,False
12013.0,26.336356,75.984931,R,RAJASTHAN,Tonk,NFHS5,Laxmipura,08,120,00617,092910,,,8,False,True,False
12014.0,25.928385,75.589759,R,RAJASTHAN,Tonk,NFHS5,Jooniya,08,120,00620,093357,42019.0,Junia,5,False,True,False
12015.0,25.944319,75.591654,R,RAJASTHAN,Tonk,NFHS5,Deorawas,08,120,00620,093361,42011.0,Dewarawas,8,False,True,False
12016.0,26.161156,75.78991,U,RAJASTHAN,Tonk,NFHS5,Tonk,08,120,00618,800578,,,0,False,False,True
12017.0,26.472544,76.020548,R,RAJASTHAN,Tonk,NFHS5,Soorat Rampura,08,120,00617,092844,42095.0,Kareda Bujurg,8,False,True,False
12018.0,25.912509,75.334393,R,RAJASTHAN,Tonk,NFHS5,Thanwala,08,120,00620,093292,42036.0,Thanwala,6,False,True,False
12019.0,25.91732,76.186592,R,RAJASTHAN,Tonk,NFHS5,Shop,08,120,00621,093619,42228.0,Sop,5,False,True,False
12020.0,25.803531,75.583387,R,RAJASTHAN,Tonk,NFHS5,Nayagaon Gothra,08,120,00620,093373,42006.0,Chandsinghpura,11,False,True,False
12021.0,26.38063,75.921708,U,RAJASTHAN,Tonk,NFHS5,Palei,08,120,00617,092865,42105.0,Palai,3,False,True,False
12022.0,25.852258,76.053868,R,RAJASTHAN,Tonk,NFHS5,Gangli,08,120,00621,093630,42209.0,Jhundawa,3,False,True,False
12023.0,26.017432,75.724145,R,RAJASTHAN,Tonk,NFHS5,Dakhiya,08,120,00618,093085,42159.0,Dakhiya,10,False,True,False
12024.0,26.481681,75.771769,R,RAJASTHAN,Tonk,NFHS5,Raholi,08,120,00617,092784,42106.0,Raholi,4,False,True,False
12025.0,26.270069,75.603646,R,RAJASTHAN,Tonk,NFHS5,Naya Teela,08,120,00616,092727,42155.0,Borkhandi Kalan,6,False,True,False
12026.0,25.962418,76.082816,U,RAJASTHAN,Tonk,NFHS5,Ukhlana,08,120,00621,093522,294487.0,Ukhlana,4,False,True,False
12027.0,26.171885,75.767611,U,RAJASTHAN,Tonk,NFHS5,Tonk,08,120,00618,800578,,,0,False,False,True
12028.0,26.178713,75.786969,U,RAJASTHAN,Tonk,NFHS5,Tonk,08,120,00618,800578,,,0,False,False,True
12029.0,25.88632,75.286513,R,RAJASTHAN,Tonk,NFHS5,Barla,08,120,00620,093297,42023.0,Malera,3,False,True,False
12030.0,26.314869,75.8734,R,RAJASTHAN,Tonk,NFHS5,Safipura,08,120,00616,092707,42173.0,Jolan,8,False,True,False
