DHSCLUST,URBAN_RURA,DHSREGNA,round,displacement_R_m,primary_gp,primary_gp_prob,n_gps_hit,n_outside_any_gp,gp_distribution
9911.0,R,Ganganagar,NFHS5,5000,37757.0,0.357,9,87,"{37757.0: 357, 37775.0: 212, 37761.0: 111, 37756.0: 102, 37758.0: 64, 37751.0: 25, 37767.0: 21, 37769.0: 17, 37741.0: 4}"
9912.0,R,Ganganagar,NFHS5,5000,37726.0,0.435,5,11,"{37726.0: 435, 37645.0: 270, 37689.0: 181, 37727.0: 74, 37717.0: 29}"
9913.0,R,Ganganagar,NFHS5,5000,37694.0,0.364,8,9,"{37694.0: 364, 37693.0: 336, 37728.0: 195, 37683.0: 32, 37699.0: 27, 37696.0: 26, 37684.0: 9, 37668.0: 2}"
9914.0,R,Ganganagar,NFHS5,5000,37934.0,0.217,6,92,"{37934.0: 217, 262682.0: 214, 37943.0: 196, 295089.0: 117, 295091.0: 103, 37949.0: 61}"
9915.0,R,Ganganagar,NFHS5,5000,37725.0,0.351,7,0,"{37725.0: 351, 37650.0: 215, 37698.0: 194, 37685.0: 122, 37721.0: 102, 37675.0: 11, 37691.0: 5}"
9916.0,U,Ganganagar,NFHS5,2000,37816.0,0.875,4,0,"{37816.0: 875, 37813.0: 87, 37817.0: 31, 37814.0: 7}"
9917.0,R,Ganganagar,NFHS5,5000,37760.0,0.353,14,81,"{37760.0: 353, 37734.0: 233, 37901.0: 112, 294635.0: 107, 37737.0: 39, 37904.0: 25, 37754.0: 14, 37899.0: 11, 262730.0: 7, 37743.0: 6, 37742.0: 4, 37770.0: 4, 37898.0: 2, 37766.0: 2}"
9918.0,U,Ganganagar,NFHS5,2000,262736.0,0.357,5,274,"{262736.0: 357, 37773.0: 302, 294628.0: 37, 262730.0: 23, 37733.0: 7}"
9919.0,R,Ganganagar,NFHS5,5000,37658.0,0.358,8,26,"{37658.0: 358, 37655.0: 225, 262414.0: 125, 37665.0: 118, 37669.0: 75, 37680.0: 44, 294631.0: 21, 37652.0: 8}"
9920.0,R,Ganganagar,NFHS5,5000,37750.0,0.257,6,419,"{37750.0: 257, 37774.0: 200, 37769.0: 56, 37746.0: 36, 37758.0: 19, 37764.0: 13}"
9921.0,U,Ganganagar,NFHS5,2000,37745.0,0.466,6,2,"{37745.0: 466, 37733.0: 412, 37743.0: 62, 37773.0: 46, 294628.0: 11, 37736.0: 1}"
9922.0,R,Ganganagar,NFHS5,5000,37690.0,0.492,9,65,"{37690.0: 492, 37722.0: 183, 37865.0: 145, 37702.0: 60, 37703.0: 43, 37879.0: 7, 37857.0: 2, 37686.0: 2, 37710.0: 1}"
9923.0,R,Ganganagar,NFHS5,5000,37744.0,0.33,10,42,"{37744.0: 330, 37747.0: 287, 37772.0: 136, 37748.0: 57, 37776.0: 46, 37749.0: 31, 37752.0: 25, 37738.0: 24, 37740.0: 21, 294628.0: 1}"
9924.0,R,Ganganagar,NFHS5,5000,,0.0,0,1000,{}
9925.0,R,Ganganagar,NFHS5,5000,37933.0,0.69,6,0,"{37933.0: 690, 37961.0: 132, 37943.0: 83, 37963.0: 72, 37952.0: 20, 262894.0: 3}"
9926.0,U,Ganganagar,NFHS5,2000,37954.0,0.116,1,884,{37954.0: 116}
9927.0,U,Ganganagar,NFHS5,2000,37954.0,0.184,4,767,"{37954.0: 184, 37943.0: 24, 37946.0: 24, 37958.0: 1}"
9928.0,U,Ganganagar,NFHS5,2000,37733.0,0.594,5,26,"{37733.0: 594, 37773.0: 164, 37745.0: 143, 294628.0: 37, 37743.0: 36}"
9929.0,R,Ganganagar,NFHS5,5000,37921.0,0.293,3,498,"{37921.0: 293, 37896.0: 196, 37909.0: 13}"
9930.0,R,Ganganagar,NFHS5,5000,37768.0,0.294,5,333,"{37768.0: 294, 37739.0: 246, 37753.0: 64, 37759.0: 54, 37767.0: 9}"
9931.0,R,Ganganagar,NFHS5,5000,37744.0,0.432,8,69,"{37744.0: 432, 37776.0: 261, 37825.0: 144, 37840.0: 48, 37895.0: 19, 37747.0: 13, 37813.0: 8, 37748.0: 6}"
9932.0,R,Ganganagar,NFHS5,5000,37943.0,0.419,6,42,"{37943.0: 419, 37949.0: 263, 295091.0: 170, 262682.0: 54, 37934.0: 43, 295089.0: 9}"
9933.0,R,Ganganagar,NFHS5,5000,37722.0,0.444,9,49,"{37722.0: 444, 37686.0: 219, 37865.0: 76, 37702.0: 76, 37690.0: 60, 37710.0: 56, 37890.0: 10, 37879.0: 6, 37714.0: 4}"
9934.0,R,Ganganagar,NFHS5,5000,37813.0,0.367,10,24,"{37813.0: 367, 37814.0: 195, 37846.0: 177, 37812.0: 66, 37816.0: 63, 37842.0: 49, 37827.0: 25, 37817.0: 19, 37832.0: 11, 37840.0: 4}"
9935.0,R,Ganganagar,NFHS5,5000,37669.0,0.313,11,0,"{37669.0: 313, 37673.0: 189, 37680.0: 153, 294631.0: 134, 262414.0: 78, 37704.0: 64, 37665.0: 36, 37670.0: 13, 37697.0: 10, 37658.0: 9, 37724.0: 1}"
9936.0,U,Ganganagar,NFHS5,2000,37726.0,0.654,4,0,"{37726.0: 654, 294629.0: 282, 37678.0: 59, 37717.0: 5}"
9937.0,U,Ganganagar,NFHS5,2000,37737.0,0.129,3,830,"{37737.0: 129, 262730.0: 25, 37742.0: 16}"
9938.0,U,Ganganagar,NFHS5,2000,37733.0,0.243,6,339,"{37733.0: 243, 37773.0: 168, 294628.0: 104, 37743.0: 76, 262736.0: 49, 37745.0: 21}"
9939.0,R,Ganganagar,NFHS5,5000,37930.0,0.352,9,127,"{37930.0: 352, 37953.0: 160, 37958.0: 100, 37935.0: 90, 37956.0: 59, 262740.0: 47, 37938.0: 46, 37942.0: 10, 262726.0: 9}"
9940.0,R,Ganganagar,NFHS5,5000,37777.0,0.356,10,0,"{37777.0: 356, 37805.0: 293, 37782.0: 167, 37779.0: 77, 37790.0: 46, 37799.0: 36, 37796.0: 9, 37788.0: 8, 37789.0: 7, 37783.0: 1}"
9941.0,R,Ganganagar,NFHS5,5000,37764.0,0.657,9,27,"{37764.0: 657, 37746.0: 116, 37763.0: 77, 37750.0: 54, 37774.0: 26, 37768.0: 24, 37765.0: 8, 37767.0: 7, 37745.0: 4}"
9942.0,R,Ganganagar,NFHS5,5000,37953.0,0.269,10,427,"{37953.0: 269, 262740.0: 65, 37931.0: 54, 37930.0: 52, 37958.0: 43, 37956.0: 41, 262726.0: 32, 37935.0: 12, 37928.0: 3, 262613.0: 2}"
9943.0,R,Ganganagar,NFHS5,5000,37674.0,0.399,8,32,"{37674.0: 399, 37717.0: 229, 37716.0: 94, 37715.0: 87, 295075.0: 86, 37660.0: 55, 37726.0: 10, 294629.0: 8}"
9944.0,U,Ganganagar,NFHS5,2000,37954.0,0.149,1,851,{37954.0: 149}
9945.0,R,Ganganagar,NFHS5,5000,37751.0,0.362,6,37,"{37751.0: 362, 37739.0: 273, 37753.0: 122, 37767.0: 92, 37775.0: 92, 37761.0: 22}"
10007.0,R,Hanumangarh,NFHS5,5000,,0.0,0,1000,{}
10013.0,R,Hanumangarh,NFHS5,5000,,0.0,0,1000,{}
10025.0,R,Hanumangarh,NFHS5,5000,,0.0,0,1000,{}
10026.0,U,Hanumangarh,NFHS5,2000,,0.0,0,1000,{}
10043.0,R,Hanumangarh,NFHS5,5000,,0.0,0,1000,{}
