DHSCLUST,URBAN_RURA,DHSREGNA,round,displacement_R_m,primary_gp,primary_gp_prob,n_gps_hit,n_outside_any_gp,gp_distribution
290046.0,R,Barmer,NFHS4,5000,35063.0,0.286,7,223,"{35063.0: 286, 295211.0: 179, 35068.0: 116, 295187.0: 98, 35029.0: 49, 295193.0: 36, 35045.0: 13}"
290047.0,R,Udaipur,NFHS4,5000,294373.0,0.208,8,259,"{294373.0: 208, 42550.0: 167, 42563.0: 162, 42570.0: 113, 294375.0: 82, 262807.0: 5, 42564.0: 3, 42558.0: 1}"
290048.0,R,Alwar,NFHS4,5000,262325.0,0.412,11,147,"{262325.0: 412, 34274.0: 147, 262322.0: 105, 34288.0: 102, 34265.0: 30, 34294.0: 15, 34266.0: 15, 293948.0: 12, 293950.0: 6, 34293.0: 6, 33986.0: 3}"
290049.0,R,Jhalawar,NFHS4,5000,39163.0,0.506,9,94,"{39163.0: 506, 39183.0: 229, 39186.0: 102, 39224.0: 31, 39177.0: 13, 39168.0: 11, 39175.0: 6, 39178.0: 5, 39203.0: 3}"
290050.0,R,Jhunjhunun,NFHS4,5000,262802.0,0.276,11,106,"{262802.0: 276, 39485.0: 158, 39490.0: 129, 41755.0: 122, 41751.0: 58, 39469.0: 48, 41757.0: 48, 39601.0: 27, 39586.0: 15, 41763.0: 9, 39472.0: 4}"
290052.0,R,Chittaurgarh,NFHS4,5000,36612.0,0.533,9,37,"{36612.0: 533, 36628.0: 129, 36613.0: 85, 36615.0: 79, 36629.0: 73, 36630.0: 28, 36624.0: 26, 36498.0: 6, 36608.0: 4}"
290054.0,R,Pali,NFHS4,5000,295111.0,0.367,6,0,"{295111.0: 367, 40872.0: 288, 40786.0: 181, 40623.0: 87, 40871.0: 65, 295117.0: 12}"
290055.0,R,Dausa,NFHS4,5000,37067.0,0.243,13,12,"{37067.0: 243, 37048.0: 207, 37051.0: 142, 37066.0: 99, 37073.0: 84, 294729.0: 84, 37052.0: 45, 37062.0: 38, 37197.0: 17, 37039.0: 13, 37061.0: 7, 37044.0: 5, 294536.0: 4}"
290056.0,R,Jaisalmer,NFHS4,5000,38807.0,0.377,5,420,"{38807.0: 377, 294268.0: 83, 38826.0: 56, 39939.0: 49, 39930.0: 15}"
290058.0,R,Banswara,NFHS4,5000,34526.0,0.275,13,72,"{34526.0: 275, 34535.0: 216, 34536.0: 77, 34511.0: 71, 294670.0: 68, 294671.0: 47, 34540.0: 43, 34530.0: 41, 34544.0: 36, 34561.0: 22, 262178.0: 21, 34555.0: 10, 34556.0: 1}"
290061.0,R,Rajsamand,NFHS4,5000,41133.0,0.56,7,161,"{41133.0: 560, 41176.0: 105, 41123.0: 41, 41173.0: 40, 41119.0: 32, 41128.0: 31, 41127.0: 30}"
290062.0,R,Ajmer,NFHS4,5000,33749.0,0.12,12,506,"{33749.0: 120, 262078.0: 93, 293963.0: 68, 33763.0: 62, 294249.0: 43, 33654.0: 41, 33672.0: 20, 294256.0: 18, 41145.0: 10, 293931.0: 10, 293930.0: 6, 33773.0: 3}"
290065.0,R,Jalor,NFHS4,5000,246067.0,0.499,6,181,"{246067.0: 499, 246045.0: 136, 246064.0: 121, 294632.0: 54, 246046.0: 7, 246050.0: 2}"
290066.0,R,Sikar,NFHS4,5000,41665.0,0.467,12,30,"{41665.0: 467, 41671.0: 223, 41642.0: 160, 41659.0: 48, 41680.0: 19, 41820.0: 17, 41837.0: 16, 41842.0: 8, 41821.0: 5, 41836.0: 3, 41674.0: 2, 41649.0: 2}"
290067.0,R,Jodhpur,NFHS4,5000,262477.0,0.483,8,244,"{262477.0: 483, 39948.0: 110, 39949.0: 69, 262362.0: 63, 39954.0: 20, 39942.0: 4, 39950.0: 4, 39946.0: 3}"
290068.0,R,Jalor,NFHS4,5000,38899.0,0.476,6,254,"{38899.0: 476, 38889.0: 89, 38875.0: 86, 38881.0: 48, 38876.0: 25, 38948.0: 22}"
290069.0,R,Bikaner,NFHS4,5000,36205.0,0.657,2,0,"{36205.0: 657, 36197.0: 343}"
290070.0,R,Dausa,NFHS4,5000,37154.0,0.34,11,58,"{37154.0: 340, 37151.0: 220, 37129.0: 111, 37133.0: 85, 41347.0: 53, 41352.0: 48, 37171.0: 46, 37147.0: 17, 37132.0: 17, 37150.0: 3, 37161.0: 2}"
290071.0,R,Tonk,NFHS4,5000,42131.0,0.498,5,32,"{42131.0: 498, 42011.0: 231, 42119.0: 94, 42123.0: 80, 42019.0: 65}"
290072.0,R,Bundi,NFHS4,5000,36312.0,0.379,5,381,"{36312.0: 379, 36310.0: 92, 36321.0: 91, 36324.0: 46, 36308.0: 11}"
290073.0,R,Jalor,NFHS4,5000,39009.0,0.433,6,45,"{39009.0: 433, 294340.0: 343, 38983.0: 129, 38991.0: 34, 38981.0: 13, 39023.0: 3}"
290075.0,R,Banswara,NFHS4,5000,34615.0,0.283,11,16,"{34615.0: 283, 294750.0: 190, 34611.0: 170, 34602.0: 94, 34608.0: 85, 34593.0: 51, 34592.0: 48, 34604.0: 30, 34612.0: 20, 34597.0: 10, 34623.0: 3}"
290077.0,R,Tonk,NFHS4,5000,42121.0,0.403,6,158,"{42121.0: 403, 42136.0: 228, 42125.0: 166, 42122.0: 23, 42130.0: 12, 42124.0: 10}"
290079.0,R,Dhaulpur,NFHS4,5000,37327.0,0.258,17,0,"{37327.0: 258, 37344.0: 102, 37363.0: 92, 37365.0: 87, 294079.0: 81, 294076.0: 73, 37334.0: 68, 37336.0: 65, 37354.0: 46, 37357.0: 38, 37360.0: 37, 37346.0: 15, 37361.0: 15, 37331.0: 14, 37337.0: 7, 37353.0: 1, 37341.0: 1}"
290080.0,R,Jalor,NFHS4,5000,39055.0,0.666,6,0,"{39055.0: 666, 39049.0: 169, 39065.0: 123, 39063.0: 29, 294316.0: 10, 39062.0: 3}"
290081.0,R,Bikaner,NFHS4,5000,294173.0,0.509,4,185,"{294173.0: 509, 36169.0: 181, 36167.0: 66, 36150.0: 59}"
290083.0,R,Alwar,NFHS4,5000,33929.0,0.215,14,252,"{33929.0: 215, 33939.0: 156, 262600.0: 132, 33946.0: 53, 33965.0: 45, 33956.0: 36, 33950.0: 28, 33933.0: 19, 33936.0: 17, 33955.0: 16, 33952.0: 11, 293946.0: 10, 33964.0: 9, 33967.0: 1}"
290084.0,R,Ajmer,NFHS4,5000,33707.0,0.462,12,29,"{33707.0: 462, 294514.0: 91, 295040.0: 91, 33713.0: 83, 295043.0: 72, 33687.0: 69, 33705.0: 65, 295042.0: 18, 33699.0: 15, 33704.0: 2, 33698.0: 2, 33711.0: 1}"
290086.0,R,Baran,NFHS4,5000,34787.0,0.482,5,197,"{34787.0: 482, 39233.0: 171, 34788.0: 88, 39269.0: 53, 39199.0: 9}"
290087.0,R,Rajsamand,NFHS4,5000,41145.0,0.578,13,134,"{41145.0: 578, 294256.0: 106, 41163.0: 77, 33762.0: 50, 33756.0: 11, 33754.0: 11, 33672.0: 8, 33653.0: 8, 293963.0: 5, 294252.0: 3, 294249.0: 3, 35626.0: 3, 41156.0: 3}"
290088.0,R,Dungarpur,NFHS4,5000,262374.0,0.338,13,0,"{262374.0: 338, 37609.0: 166, 37611.0: 131, 295094.0: 75, 37614.0: 73, 34492.0: 57, 262375.0: 40, 34471.0: 35, 34501.0: 25, 37627.0: 25, 294895.0: 23, 37620.0: 8, 37603.0: 4}"
290089.0,R,Jaipur,NFHS4,5000,38462.0,0.302,12,30,"{38462.0: 302, 38297.0: 156, 38286.0: 115, 38467.0: 108, 38457.0: 105, 294783.0: 52, 294290.0: 37, 38465.0: 37, 294288.0: 31, 294773.0: 15, 38493.0: 10, 38459.0: 2}"
290090.0,R,Ganganagar,NFHS4,5000,37835.0,0.322,8,9,"{37835.0: 322, 37837.0: 310, 37834.0: 147, 37894.0: 120, 37869.0: 28, 262682.0: 26, 37948.0: 26, 37950.0: 12}"
290091.0,R,Jaisalmer,NFHS4,5000,38823.0,0.461,5,216,"{38823.0: 461, 295465.0: 194, 38819.0: 85, 295438.0: 29, 38797.0: 15}"
290092.0,R,Ganganagar,NFHS4,5000,37833.0,0.423,8,0,"{37833.0: 423, 37824.0: 187, 37829.0: 166, 37819.0: 100, 37817.0: 97, 37828.0: 20, 37836.0: 4, 37847.0: 3}"
290093.0,R,Udaipur,NFHS4,5000,295104.0,0.2,12,76,"{295104.0: 200, 42411.0: 199, 42426.0: 169, 42240.0: 101, 42409.0: 79, 294001.0: 47, 42416.0: 46, 42234.0: 29, 42404.0: 23, 42420.0: 22, 42239.0: 7, 294537.0: 2}"
290094.0,R,Churu,NFHS4,5000,36823.0,0.558,9,0,"{36823.0: 558, 36855.0: 171, 39536.0: 107, 39537.0: 63, 36859.0: 43, 36821.0: 15, 262098.0: 15, 295030.0: 15, 36863.0: 13}"
290096.0,R,Hanumangarh,NFHS4,5000,38004.0,0.506,9,0,"{38004.0: 506, 37978.0: 190, 37987.0: 164, 38009.0: 58, 38002.0: 49, 37990.0: 22, 37998.0: 6, 37985.0: 4, 37996.0: 1}"
290098.0,R,Dausa,NFHS4,5000,294625.0,0.294,10,29,"{294625.0: 294, 37138.0: 212, 37165.0: 141, 294636.0: 92, 37159.0: 89, 37141.0: 54, 37128.0: 37, 294688.0: 27, 37152.0: 16, 37145.0: 9}"
290100.0,R,Rajsamand,NFHS4,5000,41303.0,0.292,10,11,"{41303.0: 292, 294915.0: 177, 41136.0: 170, 41304.0: 142, 41124.0: 63, 41305.0: 59, 41296.0: 50, 41321.0: 18, 41294.0: 16, 41311.0: 2}"
290102.0,R,Pratapgarh,NFHS4,5000,295165.0,0.278,9,176,"{295165.0: 278, 36743.0: 168, 36717.0: 167, 36745.0: 93, 295029.0: 47, 36566.0: 39, 36549.0: 19, 295170.0: 8, 295184.0: 5}"
290103.0,R,Jodhpur,NFHS4,5000,39841.0,0.74,5,43,"{39841.0: 740, 262489.0: 196, 40661.0: 13, 294379.0: 4, 39865.0: 4}"
290105.0,R,Jhunjhunun,NFHS4,5000,39553.0,0.345,8,9,"{39553.0: 345, 39533.0: 235, 39542.0: 180, 39534.0: 101, 39567.0: 74, 39566.0: 45, 39563.0: 6, 39565.0: 5}"
290106.0,R,Chittaurgarh,NFHS4,5000,36572.0,0.347,11,13,"{36572.0: 347, 36603.0: 171, 36584.0: 135, 36598.0: 108, 36580.0: 70, 36582.0: 65, 36710.0: 35, 36600.0: 27, 36602.0: 22, 36712.0: 4, 36579.0: 3}"
290107.0,R,Baran,NFHS4,5000,34866.0,0.453,4,289,"{34866.0: 453, 34850.0: 246, 34870.0: 9, 294152.0: 3}"
290108.0,R,Sikar,NFHS4,5000,41539.0,0.482,9,92,"{41539.0: 482, 245359.0: 201, 40514.0: 92, 294920.0: 81, 41546.0: 32, 38604.0: 10, 41528.0: 6, 40492.0: 3, 41527.0: 1}"
290110.0,R,Dausa,NFHS4,5000,37189.0,0.259,13,338,"{37189.0: 259, 34045.0: 97, 34227.0: 90, 34209.0: 45, 37213.0: 39, 37176.0: 34, 34216.0: 24, 37202.0: 19, 294535.0: 19, 37205.0: 15, 37184.0: 11, 37186.0: 6, 34222.0: 4}"
290111.0,R,Udaipur,NFHS4,5000,42338.0,0.367,9,0,"{42338.0: 367, 42328.0: 174, 42313.0: 166, 294223.0: 130, 294216.0: 76, 42335.0: 41, 42344.0: 37, 42354.0: 6, 42340.0: 3}"
290112.0,R,Kota,NFHS4,5000,40236.0,0.515,6,196,"{40236.0: 515, 40256.0: 108, 40227.0: 99, 40248.0: 43, 40212.0: 30, 40219.0: 9}"
290113.0,R,Hanumangarh,NFHS4,5000,38085.0,0.559,8,0,"{38085.0: 559, 38050.0: 185, 38123.0: 110, 38097.0: 83, 38101.0: 35, 38020.0: 19, 38034.0: 6, 38124.0: 3}"
290115.0,R,Dhaulpur,NFHS4,5000,37275.0,0.292,12,248,"{37275.0: 292, 37273.0: 137, 37285.0: 92, 37260.0: 62, 37282.0: 50, 262379.0: 44, 37262.0: 39, 37280.0: 23, 37278.0: 6, 37255.0: 3, 37266.0: 3, 262380.0: 1}"
290116.0,R,Dausa,NFHS4,5000,37136.0,0.29,13,2,"{37136.0: 290, 37174.0: 274, 37167.0: 126, 37166.0: 126, 294561.0: 47, 37168.0: 40, 37144.0: 38, 38315.0: 33, 38310.0: 9, 38334.0: 9, 37135.0: 4, 294638.0: 1, 37158.0: 1}"
290117.0,R,Alwar,NFHS4,5000,34034.0,0.346,14,43,"{34034.0: 346, 33966.0: 163, 35466.0: 99, 34052.0: 87, 35476.0: 81, 34047.0: 40, 34042.0: 39, 33932.0: 31, 35491.0: 29, 35478.0: 15, 262525.0: 14, 35459.0: 8, 34053.0: 4, 33967.0: 1}"
290118.0,R,Pali,NFHS4,5000,40809.0,0.354,5,196,"{40809.0: 354, 40803.0: 171, 40816.0: 170, 40808.0: 76, 40813.0: 33}"
290119.0,R,Dhaulpur,NFHS4,5000,37391.0,0.393,4,415,"{37391.0: 393, 37374.0: 168, 37402.0: 23, 37387.0: 1}"
290120.0,R,Sikar,NFHS4,5000,41803.0,0.293,8,301,"{41803.0: 293, 262167.0: 137, 41788.0: 136, 41801.0: 93, 294909.0: 18, 262592.0: 10, 41800.0: 6, 39503.0: 6}"
290121.0,R,Jalor,NFHS4,5000,38994.0,0.415,6,215,"{38994.0: 415, 294338.0: 182, 38992.0: 93, 38990.0: 90, 262166.0: 3, 38969.0: 2}"
290122.0,R,Dhaulpur,NFHS4,5000,37305.0,0.152,14,357,"{37305.0: 152, 37312.0: 96, 37288.0: 79, 262428.0: 72, 262382.0: 52, 37293.0: 42, 37298.0: 41, 37317.0: 32, 294047.0: 25, 37302.0: 20, 37301.0: 17, 37314.0: 12, 37311.0: 2, 37287.0: 1}"
290124.0,R,Bikaner,NFHS4,5000,36069.0,0.423,6,205,"{36069.0: 423, 36086.0: 153, 294041.0: 106, 36068.0: 93, 36074.0: 14, 294048.0: 6}"
290125.0,R,Barmer,NFHS4,5000,34923.0,0.543,5,0,"{34923.0: 543, 262321.0: 199, 34877.0: 184, 295329.0: 43, 295328.0: 31}"
290127.0,R,Sawai Madhopur,NFHS4,5000,294099.0,0.224,12,188,"{294099.0: 224, 41495.0: 106, 41494.0: 102, 41496.0: 97, 294100.0: 75, 294101.0: 63, 41516.0: 57, 41474.0: 52, 41513.0: 20, 41483.0: 14, 41509.0: 1, 41517.0: 1}"
290128.0,R,Bikaner,NFHS4,5000,36046.0,0.961,3,0,"{36046.0: 961, 294008.0: 20, 36037.0: 19}"
290130.0,R,Chittaurgarh,NFHS4,5000,36622.0,0.437,8,7,"{36622.0: 437, 36626.0: 242, 36632.0: 195, 36497.0: 40, 36627.0: 35, 36624.0: 19, 36665.0: 18, 36492.0: 7}"
290131.0,R,Udaipur,NFHS4,5000,42356.0,0.34,10,22,"{42356.0: 340, 42457.0: 198, 42455.0: 145, 294498.0: 111, 42463.0: 63, 42357.0: 47, 262765.0: 40, 42390.0: 28, 294184.0: 5, 294185.0: 1}"
290132.0,R,Ajmer,NFHS4,5000,33605.0,0.244,6,444,"{33605.0: 244, 33742.0: 112, 33729.0: 99, 33832.0: 84, 293954.0: 11, 33838.0: 6}"
290133.0,R,Jaipur,NFHS4,5000,294022.0,0.562,8,0,"{294022.0: 562, 42058.0: 147, 42065.0: 126, 38556.0: 77, 38554.0: 53, 42062.0: 25, 38558.0: 7, 42045.0: 3}"
290135.0,R,Tonk,NFHS4,5000,42069.0,0.52,5,18,"{42069.0: 520, 42057.0: 243, 294484.0: 93, 42067.0: 92, 42054.0: 34}"
290136.0,R,Jhunjhunun,NFHS4,5000,39542.0,0.52,9,0,"{39542.0: 520, 39534.0: 145, 39352.0: 118, 39533.0: 63, 39391.0: 55, 39553.0: 40, 39538.0: 24, 295038.0: 20, 39567.0: 15}"
290137.0,R,Udaipur,NFHS4,5000,42536.0,0.243,14,147,"{42536.0: 243, 42537.0: 130, 262339.0: 125, 294522.0: 76, 262347.0: 69, 37512.0: 47, 42725.0: 44, 37501.0: 43, 262591.0: 34, 42694.0: 29, 37540.0: 7, 294524.0: 3, 42688.0: 2, 294978.0: 1}"
290138.0,R,Nagaur,NFHS4,5000,40363.0,0.519,6,0,"{40363.0: 519, 40788.0: 245, 40365.0: 150, 40340.0: 71, 40792.0: 9, 40760.0: 6}"
290141.0,R,Bundi,NFHS4,5000,36350.0,0.714,3,0,"{36350.0: 714, 36364.0: 233, 36362.0: 53}"
290143.0,R,Bikaner,NFHS4,5000,36158.0,0.415,4,0,"{36158.0: 415, 262302.0: 260, 36170.0: 229, 36144.0: 96}"
290144.0,R,Chittaurgarh,NFHS4,5000,36771.0,0.403,11,57,"{36771.0: 403, 35898.0: 207, 35919.0: 80, 35991.0: 75, 35902.0: 48, 36783.0: 47, 36782.0: 30, 35976.0: 19, 36779.0: 15, 36777.0: 13, 36774.0: 6}"
290145.0,R,Jodhpur,NFHS4,5000,262486.0,0.037,4,932,"{262486.0: 37, 294772.0: 18, 262487.0: 9, 294791.0: 4}"
290146.0,R,Chittaurgarh,NFHS4,5000,36510.0,0.482,5,0,"{36510.0: 482, 36508.0: 423, 36513.0: 80, 36520.0: 12, 36524.0: 3}"
290148.0,R,Dhaulpur,NFHS4,5000,37399.0,0.299,15,19,"{37399.0: 299, 37382.0: 166, 37367.0: 131, 37377.0: 70, 37405.0: 69, 37390.0: 48, 37388.0: 46, 37383.0: 39, 294082.0: 36, 37392.0: 29, 262551.0: 16, 37372.0: 13, 262597.0: 10, 37329.0: 6, 37330.0: 3}"
290149.0,R,Sirohi,NFHS4,5000,41937.0,0.353,8,0,"{41937.0: 353, 41907.0: 307, 41911.0: 151, 41918.0: 126, 41912.0: 40, 41933.0: 19, 41931.0: 2, 41915.0: 2}"
290150.0,R,Bundi,NFHS4,5000,36251.0,0.481,7,23,"{36251.0: 481, 36231.0: 180, 36241.0: 138, 35732.0: 127, 36246.0: 23, 36227.0: 23, 36245.0: 5}"
290151.0,R,Jaipur,NFHS4,5000,38497.0,0.201,9,283,"{38497.0: 201, 38510.0: 127, 38685.0: 93, 38501.0: 87, 38525.0: 75, 38519.0: 69, 294367.0: 34, 38523.0: 27, 38691.0: 4}"
290152.0,R,Pratapgarh,NFHS4,5000,295141.0,0.304,9,116,"{295141.0: 304, 36736.0: 194, 36737.0: 136, 36732.0: 106, 36744.0: 77, 295092.0: 25, 36729.0: 18, 36730.0: 13, 36423.0: 11}"
290154.0,R,Pratapgarh,NFHS4,5000,36759.0,0.278,12,219,"{36759.0: 278, 295180.0: 181, 295177.0: 121, 36752.0: 73, 36755.0: 50, 295175.0: 27, 295216.0: 16, 36720.0: 13, 36757.0: 12, 36718.0: 7, 36728.0: 2, 36751.0: 1}"
290155.0,R,Sawai Madhopur,NFHS4,5000,41393.0,0.42,9,18,"{41393.0: 420, 41358.0: 195, 41397.0: 104, 41381.0: 72, 41361.0: 57, 41391.0: 55, 41373.0: 34, 41360.0: 29, 41374.0: 16}"
290160.0,R,Pratapgarh,NFHS4,5000,36414.0,0.356,9,80,"{36414.0: 356, 36404.0: 298, 36412.0: 137, 295050.0: 68, 295048.0: 21, 36406.0: 19, 36419.0: 15, 295055.0: 4, 36416.0: 2}"
290161.0,R,Banswara,NFHS4,5000,34575.0,0.433,7,136,"{34575.0: 433, 34591.0: 327, 262213.0: 73, 34585.0: 24, 34590.0: 5, 34576.0: 1, 262231.0: 1}"
290162.0,R,Hanumangarh,NFHS4,5000,38108.0,0.513,5,252,"{38108.0: 513, 38032.0: 203, 38042.0: 16, 38027.0: 14, 38091.0: 2}"
290163.0,R,Dungarpur,NFHS4,5000,37453.0,0.409,10,28,"{37453.0: 409, 294831.0: 246, 42316.0: 93, 37439.0: 76, 37419.0: 72, 37442.0: 50, 37427.0: 11, 34538.0: 8, 42352.0: 6, 42633.0: 1}"
290165.0,R,Sirohi,NFHS4,5000,41907.0,0.08,7,764,"{41907.0: 80, 41918.0: 51, 41867.0: 43, 41941.0: 38, 41853.0: 14, 262403.0: 9, 41912.0: 1}"
290167.0,R,Nagaur,NFHS4,5000,40368.0,0.623,8,0,"{40368.0: 623, 40631.0: 141, 40343.0: 105, 40336.0: 58, 295054.0: 53, 40358.0: 16, 40364.0: 3, 40376.0: 1}"
290168.0,R,Jodhpur,NFHS4,5000,262854.0,0.544,5,236,"{262854.0: 544, 295006.0: 167, 262742.0: 41, 39897.0: 11, 39889.0: 1}"
290169.0,R,Banswara,NFHS4,5000,262200.0,0.129,18,197,"{262200.0: 129, 34350.0: 126, 294687.0: 108, 34358.0: 70, 34352.0: 70, 262193.0: 64, 34348.0: 57, 294689.0: 50, 34338.0: 44, 34335.0: 29, 34355.0: 22, 34334.0: 10, 34341.0: 7, 34337.0: 6, 34349.0: 4, 34336.0: 3, 34342.0: 3, 34347.0: 1}"
290170.0,R,Barmer,NFHS4,5000,35095.0,0.706,11,112,"{35095.0: 706, 35074.0: 64, 35079.0: 30, 262782.0: 23, 35115.0: 21, 35108.0: 16, 35117.0: 13, 262787.0: 8, 35078.0: 5, 262783.0: 1, 35081.0: 1}"
290171.0,R,Hanumangarh,NFHS4,5000,38181.0,0.57,4,0,"{38181.0: 570, 38182.0: 406, 38164.0: 22, 38144.0: 2}"
290172.0,R,Sawai Madhopur,NFHS4,5000,41474.0,0.368,9,77,"{41474.0: 368, 41517.0: 225, 41494.0: 91, 41509.0: 83, 41516.0: 65, 41493.0: 55, 294101.0: 18, 294099.0: 10, 294098.0: 8}"
