DHSCLUST,URBAN_RURA,DHSREGNA,round,displacement_R_m,primary_gp,primary_gp_prob,n_gps_hit,n_outside_any_gp,gp_distribution
332603.0,R,Bijnor,NFHS4,5000,55598.0,0.162,34,84,"{55598.0: 162, 55656.0: 126, 268420.0: 71, 55644.0: 46, 55618.0: 46, 55585.0: 45, 55670.0: 37, 55672.0: 31, 55636.0: 30, 55631.0: 29, 55649.0: 23, 55597.0: 23, 55662.0: 22, 55596.0: 21, 55603.0: 19, 55629.0: 19, 55583.0: 17, 55628.0: 16, 55627.0: 15, 55648.0: 14, 55607.0: 14, 55617.0: 12, 55633.0: 12, 55594.0: 12, 55625.0: 12, 268278.0: 11, 55604.0: 6, 55591.0: 6, 55661.0: 5, 55638.0: 5, 55602.0: 5, 55673.0: 2, 55671.0: 1, 55616.0: 1}"
332034.0,R,Bijnor,NFHS4,5000,55300.0,0.096,16,599,"{55300.0: 96, 55260.0: 66, 270282.0: 64, 55280.0: 38, 55292.0: 38, 270250.0: 28, 270276.0: 21, 55308.0: 12, 270235.0: 8, 55301.0: 7, 55276.0: 7, 270288.0: 6, 55237.0: 4, 55202.0: 3, 270309.0: 2, 55243.0: 1}"
332173.0,R,Bijnor,NFHS4,5000,55058.0,0.173,31,44,"{55058.0: 173, 55059.0: 102, 55061.0: 58, 55135.0: 58, 55065.0: 52, 55085.0: 45, 55051.0: 44, 55069.0: 43, 241767.0: 35, 55101.0: 34, 55123.0: 31, 55049.0: 31, 55096.0: 31, 266724.0: 31, 55102.0: 27, 245664.0: 19, 55106.0: 17, 55048.0: 15, 55097.0: 14, 55129.0: 13, 55088.0: 13, 55062.0: 12, 266763.0: 9, 55056.0: 9, 55084.0: 9, 55116.0: 8, 55053.0: 7, 266743.0: 6, 55103.0: 6, 55127.0: 2, 55067.0: 2}"
330293.0,R,Bijnor,NFHS4,5000,265599.0,0.114,43,204,"{265599.0: 114, 54876.0: 58, 54915.0: 51, 54909.0: 49, 54904.0: 48, 54948.0: 30, 55500.0: 29, 54960.0: 27, 54892.0: 26, 54893.0: 24, 54908.0: 21, 265608.0: 21, 54886.0: 21, 54890.0: 18, 54917.0: 18, 54898.0: 16, 54916.0: 16, 265603.0: 14, 54897.0: 14, 55569.0: 14, 55508.0: 13, 55548.0: 13, 54944.0: 13, 54878.0: 13, 54901.0: 11, 265602.0: 11, 54905.0: 10, 54880.0: 10, 54896.0: 10, 54927.0: 9, 54912.0: 9, 55536.0: 8, 54921.0: 5, 54919.0: 5, 55544.0: 5, 54942.0: 4, 54899.0: 3, 54956.0: 3, 54877.0: 3, 265595.0: 3, 54885.0: 2, 54950.0: 2, 54914.0: 2}"
333019.0,R,Bijnor,NFHS4,5000,55005.0,0.099,38,99,"{55005.0: 99, 55036.0: 67, 54989.0: 66, 55031.0: 54, 55013.0: 50, 55632.0: 48, 55008.0: 40, 241845.0: 37, 55535.0: 35, 55022.0: 32, 55038.0: 28, 55582.0: 28, 55512.0: 28, 55035.0: 27, 54965.0: 25, 55564.0: 19, 55550.0: 19, 55557.0: 17, 266651.0: 17, 55559.0: 17, 54964.0: 16, 55527.0: 15, 55572.0: 13, 55042.0: 13, 54982.0: 12, 55558.0: 11, 270052.0: 11, 55043.0: 11, 55646.0: 10, 54979.0: 8, 55041.0: 7, 54990.0: 6, 55033.0: 5, 55504.0: 4, 55541.0: 2, 55532.0: 2, 55571.0: 1, 55562.0: 1}"
334679.0,R,Bijnor,NFHS4,5000,55666.0,0.194,33,22,"{55666.0: 194, 55634.0: 110, 55664.0: 99, 55590.0: 63, 55665.0: 45, 238605.0: 44, 55655.0: 43, 238571.0: 36, 55630.0: 28, 238597.0: 24, 238584.0: 23, 268331.0: 23, 238614.0: 22, 55677.0: 19, 55623.0: 19, 55641.0: 19, 55659.0: 19, 55643.0: 18, 268357.0: 16, 268293.0: 16, 55599.0: 16, 55650.0: 13, 55601.0: 12, 55654.0: 11, 265828.0: 10, 238615.0: 8, 55675.0: 6, 55642.0: 5, 238619.0: 5, 55647.0: 5, 268323.0: 3, 268317.0: 2, 55614.0: 2}"
331481.0,R,Bijnor,NFHS4,5000,55092.0,0.166,25,271,"{55092.0: 166, 266814.0: 78, 266804.0: 55, 55083.0: 55, 55054.0: 53, 55024.0: 44, 55130.0: 40, 55090.0: 33, 55052.0: 31, 55029.0: 31, 55110.0: 23, 266822.0: 19, 55077.0: 19, 55126.0: 13, 55100.0: 10, 55596.0: 9, 55113.0: 9, 55107.0: 7, 55002.0: 6, 55644.0: 6, 55616.0: 5, 55608.0: 5, 55111.0: 4, 55076.0: 4, 55040.0: 4}"
331472.0,R,Bijnor,NFHS4,5000,54878.0,0.11,44,197,"{54878.0: 110, 54915.0: 85, 54916.0: 55, 54892.0: 46, 54905.0: 39, 265603.0: 33, 54876.0: 31, 54948.0: 30, 54904.0: 29, 54893.0: 27, 54898.0: 25, 265599.0: 25, 54909.0: 20, 55569.0: 19, 54901.0: 19, 54956.0: 16, 265608.0: 15, 54879.0: 14, 54886.0: 13, 54890.0: 12, 54944.0: 12, 55568.0: 12, 54927.0: 11, 54908.0: 10, 54960.0: 10, 54942.0: 9, 55546.0: 8, 55508.0: 7, 54912.0: 7, 55548.0: 7, 265602.0: 7, 54938.0: 6, 265595.0: 5, 54902.0: 5, 55500.0: 5, 54880.0: 5, 54941.0: 4, 54885.0: 3, 54911.0: 2, 55524.0: 1, 267326.0: 1, 54917.0: 1, 54897.0: 1, 54919.0: 1}"
335112.0,R,Bijnor,NFHS4,5000,55168.0,0.14,35,134,"{55168.0: 140, 55177.0: 105, 55148.0: 82, 55154.0: 70, 55136.0: 62, 55162.0: 54, 55145.0: 43, 55171.0: 32, 55189.0: 31, 55195.0: 25, 55197.0: 25, 55167.0: 23, 266946.0: 21, 55198.0: 20, 55146.0: 15, 266932.0: 14, 55183.0: 13, 55149.0: 12, 266943.0: 10, 55179.0: 9, 266954.0: 8, 55140.0: 8, 55451.0: 7, 55157.0: 6, 55137.0: 6, 55196.0: 6, 55187.0: 5, 55190.0: 3, 55151.0: 3, 55194.0: 2, 55182.0: 2, 55460.0: 1, 55178.0: 1, 245627.0: 1, 55188.0: 1}"
333161.0,R,Bijnor,NFHS4,5000,55491.0,0.104,45,126,"{55491.0: 104, 55423.0: 76, 55407.0: 72, 55425.0: 55, 269095.0: 42, 269102.0: 42, 55462.0: 36, 55435.0: 36, 269074.0: 30, 55445.0: 28, 266943.0: 27, 55470.0: 25, 55419.0: 25, 55426.0: 22, 266932.0: 17, 55148.0: 17, 55456.0: 17, 55416.0: 16, 55458.0: 14, 245627.0: 14, 55165.0: 12, 55460.0: 11, 55188.0: 11, 55466.0: 10, 269510.0: 10, 55171.0: 10, 55421.0: 9, 55454.0: 9, 55422.0: 9, 55451.0: 9, 55472.0: 9, 55437.0: 7, 55181.0: 5, 269493.0: 5, 55484.0: 5, 55197.0: 5, 55140.0: 4, 269501.0: 4, 55444.0: 4, 55179.0: 3, 245623.0: 2, 269503.0: 2, 55488.0: 2, 55190.0: 1, 55438.0: 1}"
330883.0,R,Bijnor,NFHS4,5000,55515.0,0.087,44,161,"{55515.0: 87, 55503.0: 67, 55559.0: 45, 55541.0: 44, 267348.0: 43, 55495.0: 38, 55593.0: 32, 55551.0: 31, 55513.0: 30, 55578.0: 26, 270063.0: 26, 55572.0: 26, 55545.0: 26, 267353.0: 25, 55582.0: 24, 55507.0: 21, 55493.0: 20, 55512.0: 18, 55648.0: 17, 55592.0: 17, 55550.0: 16, 55492.0: 16, 55567.0: 15, 55526.0: 15, 55506.0: 15, 55663.0: 11, 55510.0: 11, 55625.0: 8, 55562.0: 8, 55632.0: 8, 55041.0: 7, 55563.0: 6, 55521.0: 6, 270047.0: 6, 55646.0: 5, 270052.0: 4, 55557.0: 4, 55628.0: 3, 55527.0: 3, 55543.0: 3, 55552.0: 2, 55549.0: 2, 55571.0: 1, 55496.0: 1}"
330343.0,R,Bijnor,NFHS4,5000,54974.0,0.18,21,208,"{54974.0: 180, 54977.0: 133, 55014.0: 127, 241882.0: 51, 54998.0: 50, 55016.0: 40, 54980.0: 34, 55019.0: 24, 54983.0: 23, 266625.0: 23, 54968.0: 19, 55004.0: 17, 54997.0: 15, 55003.0: 14, 54973.0: 11, 54970.0: 10, 54962.0: 7, 55017.0: 6, 54967.0: 4, 55001.0: 3, 54992.0: 1}"
331502.0,R,Bijnor,NFHS4,5000,55486.0,0.181,19,71,"{55486.0: 181, 55475.0: 169, 269468.0: 112, 55433.0: 83, 55467.0: 54, 55413.0: 48, 55469.0: 48, 55441.0: 45, 55424.0: 42, 55459.0: 36, 55418.0: 21, 245628.0: 20, 55442.0: 16, 55457.0: 15, 245629.0: 14, 55479.0: 8, 269476.0: 7, 245625.0: 5, 55409.0: 5}"
333954.0,R,Bijnor,NFHS4,5000,266822.0,0.112,33,129,"{266822.0: 112, 55100.0: 76, 55052.0: 66, 55054.0: 61, 55083.0: 52, 266814.0: 47, 55644.0: 46, 55002.0: 44, 55024.0: 40, 55092.0: 38, 55596.0: 38, 55077.0: 28, 55662.0: 26, 55606.0: 24, 55090.0: 19, 55646.0: 18, 266804.0: 18, 55588.0: 17, 55043.0: 14, 55608.0: 14, 55029.0: 13, 55107.0: 11, 55110.0: 11, 55633.0: 8, 55616.0: 8, 55674.0: 7, 55597.0: 3, 55626.0: 3, 268278.0: 3, 55631.0: 2, 55040.0: 2, 55130.0: 1, 55670.0: 1}"
330515.0,R,Bijnor,NFHS4,5000,54865.0,0.201,39,33,"{54865.0: 201, 55613.0: 117, 55611.0: 70, 54861.0: 69, 55640.0: 43, 55669.0: 42, 54866.0: 42, 54854.0: 32, 54846.0: 31, 54822.0: 27, 55609.0: 23, 54852.0: 23, 55620.0: 22, 54863.0: 21, 55610.0: 20, 55584.0: 20, 55586.0: 17, 54849.0: 15, 54831.0: 14, 268343.0: 14, 54872.0: 13, 54808.0: 11, 55651.0: 10, 55605.0: 10, 54818.0: 10, 55660.0: 8, 268167.0: 8, 54812.0: 7, 55624.0: 6, 55638.0: 5, 55661.0: 3, 55594.0: 3, 54957.0: 3, 54838.0: 2, 54820.0: 1, 54834.0: 1, 54856.0: 1, 55615.0: 1, 54806.0: 1}"
331720.0,R,Bijnor,NFHS4,5000,55653.0,0.134,33,112,"{55653.0: 134, 55615.0: 94, 55604.0: 79, 55661.0: 67, 55654.0: 52, 55599.0: 47, 55657.0: 42, 55586.0: 29, 268331.0: 25, 55607.0: 25, 55609.0: 24, 268420.0: 23, 55638.0: 22, 55601.0: 19, 55649.0: 18, 55655.0: 18, 55672.0: 18, 55617.0: 18, 55640.0: 17, 55671.0: 17, 55629.0: 15, 55605.0: 14, 55580.0: 12, 55623.0: 12, 55659.0: 11, 55594.0: 6, 55610.0: 6, 268317.0: 5, 55598.0: 4, 55630.0: 4, 268357.0: 4, 55583.0: 4, 55613.0: 3}"
332335.0,R,Bijnor,NFHS4,5000,55609.0,0.143,34,75,"{55609.0: 143, 55599.0: 73, 268317.0: 68, 55610.0: 51, 55655.0: 47, 55650.0: 45, 55659.0: 45, 55586.0: 44, 55615.0: 37, 55634.0: 36, 55584.0: 35, 55654.0: 34, 54831.0: 28, 55614.0: 23, 268384.0: 22, 55653.0: 21, 55669.0: 20, 54854.0: 19, 55613.0: 18, 54806.0: 16, 268343.0: 13, 268331.0: 11, 268293.0: 10, 55640.0: 10, 55605.0: 10, 55661.0: 8, 55630.0: 8, 54865.0: 7, 55664.0: 6, 268167.0: 5, 55601.0: 3, 55604.0: 3, 54808.0: 3, 55647.0: 3}"
333044.0,R,Bijnor,NFHS4,5000,54768.0,0.205,18,250,"{54768.0: 205, 54792.0: 107, 54802.0: 81, 54795.0: 63, 54769.0: 54, 54759.0: 44, 54782.0: 34, 54789.0: 31, 264923.0: 30, 54757.0: 24, 54753.0: 22, 245612.0: 17, 245615.0: 10, 54780.0: 10, 54764.0: 8, 54779.0: 5, 54775.0: 3, 271157.0: 2}"
336246.0,R,Bijnor,NFHS4,5000,54762.0,0.166,22,208,"{54762.0: 166, 264922.0: 95, 54800.0: 82, 54933.0: 68, 271157.0: 52, 54895.0: 40, 54918.0: 34, 267974.0: 34, 54756.0: 33, 54940.0: 28, 245612.0: 24, 54922.0: 24, 54769.0: 23, 54755.0: 20, 54765.0: 18, 245618.0: 14, 54802.0: 13, 245610.0: 13, 264920.0: 6, 54804.0: 3, 54900.0: 1, 54761.0: 1}"
332458.0,R,Bijnor,NFHS4,5000,55439.0,0.225,32,179,"{55439.0: 225, 55464.0: 93, 55476.0: 66, 55417.0: 65, 55482.0: 57, 245620.0: 44, 55489.0: 36, 267193.0: 33, 55452.0: 25, 241781.0: 21, 55490.0: 19, 269492.0: 17, 269103.0: 16, 55332.0: 14, 55410.0: 11, 55446.0: 9, 55427.0: 8, 55429.0: 8, 55152.0: 8, 55420.0: 7, 55472.0: 6, 55474.0: 6, 55321.0: 5, 55351.0: 4, 55344.0: 4, 245621.0: 3, 269117.0: 3, 55436.0: 2, 55384.0: 2, 55385.0: 2, 266934.0: 1, 55181.0: 1}"
330070.0,R,Bijnor,NFHS4,5000,266932.0,0.15,38,79,"{266932.0: 150, 55179.0: 59, 55165.0: 59, 55148.0: 55, 55426.0: 52, 55407.0: 41, 55140.0: 38, 269074.0: 34, 55197.0: 27, 266934.0: 26, 55460.0: 26, 269102.0: 23, 55190.0: 22, 55171.0: 22, 55472.0: 20, 55423.0: 20, 55168.0: 19, 55196.0: 19, 266946.0: 19, 55188.0: 18, 55435.0: 18, 55425.0: 17, 55181.0: 15, 55189.0: 14, 266943.0: 14, 55470.0: 14, 55174.0: 13, 55177.0: 10, 269095.0: 10, 55422.0: 9, 245621.0: 9, 55491.0: 8, 55451.0: 8, 55195.0: 7, 55462.0: 2, 269501.0: 2, 269493.0: 1, 55445.0: 1}"
333087.0,R,Bijnor,NFHS4,5000,55418.0,0.114,29,174,"{55418.0: 114, 55475.0: 97, 55457.0: 70, 55469.0: 63, 55479.0: 55, 245629.0: 40, 245625.0: 38, 245628.0: 34, 55485.0: 30, 55441.0: 28, 55459.0: 27, 55467.0: 27, 55442.0: 27, 55486.0: 23, 55447.0: 17, 55409.0: 16, 55449.0: 15, 269476.0: 14, 55433.0: 13, 55488.0: 13, 55436.0: 12, 269468.0: 12, 55413.0: 9, 55483.0: 9, 55474.0: 8, 55424.0: 5, 55427.0: 4, 55471.0: 3, 269473.0: 3}"
331943.0,R,Bijnor,NFHS4,5000,55267.0,0.25,20,267,"{55267.0: 250, 55229.0: 115, 55232.0: 89, 54773.0: 68, 265591.0: 59, 54952.0: 57, 55254.0: 21, 55258.0: 18, 55212.0: 9, 54774.0: 9, 54954.0: 8, 54941.0: 6, 54799.0: 5, 54934.0: 4, 55211.0: 4, 270296.0: 3, 264926.0: 3, 270234.0: 3, 54763.0: 1, 55204.0: 1}"
330768.0,R,Moradabad,NFHS4,5000,,0.0,0,1000,{}
330600.0,R,Moradabad,NFHS4,5000,,0.0,0,1000,{}
332959.0,R,Moradabad,NFHS4,5000,,0.0,0,1000,{}
330229.0,R,Moradabad,NFHS4,5000,,0.0,0,1000,{}
334071.0,R,Moradabad,NFHS4,5000,,0.0,0,1000,{}
332998.0,R,Moradabad,NFHS4,5000,,0.0,0,1000,{}
333342.0,R,Moradabad,NFHS4,5000,,0.0,0,1000,{}
331354.0,R,Moradabad,NFHS4,5000,,0.0,0,1000,{}
332607.0,R,Moradabad,NFHS4,5000,238916.0,0.228,20,393,"{238916.0: 228, 238879.0: 64, 238894.0: 43, 238897.0: 35, 238948.0: 34, 265777.0: 33, 265728.0: 25, 265182.0: 24, 265184.0: 22, 239012.0: 22, 238869.0: 15, 238915.0: 14, 238961.0: 11, 238876.0: 9, 238859.0: 8, 265189.0: 6, 265187.0: 5, 242060.0: 5, 238958.0: 2, 238888.0: 2}"
331230.0,R,Moradabad,NFHS4,5000,56051.0,0.114,15,601,"{56051.0: 114, 56050.0: 63, 56080.0: 37, 56090.0: 32, 56094.0: 23, 266077.0: 17, 56048.0: 16, 56061.0: 15, 56084.0: 15, 266076.0: 15, 56086.0: 14, 56058.0: 14, 56077.0: 13, 56053.0: 9, 56092.0: 2}"
330935.0,R,Moradabad,NFHS4,5000,,0.0,0,1000,{}
332063.0,R,Moradabad,NFHS4,5000,,0.0,0,1000,{}
331668.0,R,Moradabad,NFHS4,5000,,0.0,0,1000,{}
