DHSCLUST,URBAN_RURA,DHSREGNA,round,displacement_R_m,primary_gp,primary_gp_prob,n_gps_hit,n_outside_any_gp,gp_distribution
13439.0,R,Bijnor,NFHS5,5000,266804.0,0.115,26,357,"{266804.0: 115, 55130.0: 106, 55029.0: 58, 55076.0: 44, 55092.0: 36, 55049.0: 32, 266814.0: 30, 55024.0: 28, 55094.0: 26, 55054.0: 26, 55126.0: 26, 55111.0: 21, 55052.0: 18, 55113.0: 13, 55090.0: 13, 55121.0: 11, 55050.0: 8, 55083.0: 6, 266822.0: 5, 55110.0: 5, 55084.0: 5, 55009.0: 4, 55040.0: 4, 55102.0: 1, 55045.0: 1, 55119.0: 1}"
13440.0,R,Bijnor,NFHS5,5000,54778.0,0.444,14,139,"{54778.0: 444, 245614.0: 125, 54790.0: 123, 54793.0: 37, 245616.0: 36, 54786.0: 28, 245613.0: 26, 264918.0: 15, 54766.0: 11, 54760.0: 9, 54787.0: 4, 54771.0: 1, 54754.0: 1, 245617.0: 1}"
13441.0,R,Bijnor,NFHS5,5000,266804.0,0.147,24,338,"{266804.0: 147, 55130.0: 103, 55092.0: 52, 266814.0: 45, 55029.0: 42, 55090.0: 32, 55076.0: 30, 55024.0: 28, 55054.0: 28, 55083.0: 25, 55126.0: 24, 55049.0: 24, 55110.0: 21, 55111.0: 18, 55052.0: 13, 55113.0: 12, 55084.0: 4, 266822.0: 4, 55050.0: 3, 55121.0: 2, 55094.0: 2, 55077.0: 1, 55102.0: 1, 55069.0: 1}"
13442.0,R,Bijnor,NFHS5,5000,55456.0,0.103,42,240,"{55456.0: 103, 55437.0: 73, 55419.0: 43, 241782.0: 38, 55454.0: 37, 55484.0: 35, 55444.0: 30, 55458.0: 29, 55470.0: 29, 245619.0: 27, 55445.0: 25, 55455.0: 25, 269095.0: 23, 55462.0: 17, 55435.0: 17, 269510.0: 15, 55423.0: 15, 55488.0: 14, 55491.0: 14, 55428.0: 13, 55466.0: 13, 55468.0: 12, 55407.0: 12, 55406.0: 12, 55416.0: 11, 55443.0: 9, 55425.0: 9, 269480.0: 8, 269102.0: 8, 269476.0: 7, 55434.0: 6, 245623.0: 6, 269284.0: 5, 55450.0: 4, 269503.0: 4, 269493.0: 3, 269534.0: 3, 269483.0: 2, 55447.0: 1, 269501.0: 1, 269074.0: 1, 55421.0: 1}"
13443.0,R,Bijnor,NFHS5,5000,54976.0,0.123,36,93,"{54976.0: 123, 55565.0: 103, 55522.0: 70, 55577.0: 65, 55331.0: 43, 55498.0: 40, 55015.0: 40, 55553.0: 33, 55560.0: 33, 55021.0: 30, 266643.0: 28, 55494.0: 23, 54984.0: 19, 55000.0: 19, 267321.0: 19, 55288.0: 18, 55336.0: 17, 55514.0: 17, 55570.0: 17, 55540.0: 17, 55044.0: 16, 55517.0: 16, 54971.0: 15, 55555.0: 14, 55505.0: 13, 55537.0: 13, 55539.0: 12, 54990.0: 8, 267320.0: 7, 55497.0: 7, 55575.0: 3, 55345.0: 3, 270207.0: 2, 55525.0: 2, 241845.0: 1, 55558.0: 1}"
13444.0,R,Bijnor,NFHS5,5000,267186.0,0.177,28,236,"{267186.0: 177, 55375.0: 99, 55395.0: 90, 55396.0: 41, 55374.0: 39, 55164.0: 27, 55353.0: 25, 55341.0: 23, 55377.0: 22, 55362.0: 22, 55342.0: 21, 55402.0: 20, 55317.0: 19, 55151.0: 18, 55371.0: 18, 55380.0: 17, 55340.0: 13, 266963.0: 11, 55156.0: 11, 55322.0: 11, 55343.0: 10, 55155.0: 7, 55313.0: 7, 266960.0: 6, 55365.0: 5, 55364.0: 2, 55315.0: 2, 55333.0: 1}"
13445.0,R,Bijnor,NFHS5,5000,245617.0,0.262,12,35,"{245617.0: 262, 54791.0: 208, 54794.0: 176, 54754.0: 139, 54774.0: 58, 54801.0: 44, 264915.0: 25, 54788.0: 19, 264924.0: 16, 54803.0: 12, 54786.0: 4, 245614.0: 2}"
13602.0,R,Rampur,NFHS5,5000,,0.0,0,1000,{}
13603.0,R,Rampur,NFHS5,5000,,0.0,0,1000,{}
13606.0,R,Rampur,NFHS5,5000,,0.0,0,1000,{}
