DHSCLUST,URBAN_RURA,DHSREGNA,round,displacement_R_m,primary_gp,primary_gp_prob,n_gps_hit,n_outside_any_gp,gp_distribution
9902.0,R,Ganganagar,NFHS5,5000,37864.0,0.45,7,154,"{37864.0: 450, 37885.0: 117, 37867.0: 108, 37891.0: 83, 37879.0: 42, 37890.0: 38, 37860.0: 8}"
9903.0,R,Ganganagar,NFHS5,5000,37681.0,0.46,12,94,"{37681.0: 460, 37683.0: 160, 37663.0: 131, 37684.0: 48, 37950.0: 37, 37718.0: 24, 37651.0: 15, 262682.0: 13, 37654.0: 9, 262893.0: 5, 37703.0: 3, 37948.0: 1}"
9905.0,R,Ganganagar,NFHS5,5000,37699.0,0.389,7,0,"{37699.0: 389, 37695.0: 212, 37693.0: 196, 37728.0: 143, 37668.0: 26, 37661.0: 26, 37694.0: 8}"
9906.0,R,Ganganagar,NFHS5,5000,37745.0,0.411,11,79,"{37745.0: 411, 37768.0: 109, 37764.0: 105, 37733.0: 76, 37765.0: 67, 37743.0: 55, 37736.0: 34, 37767.0: 30, 37741.0: 19, 37773.0: 8, 294628.0: 7}"
9907.0,R,Ganganagar,NFHS5,5000,37733.0,0.292,15,88,"{37733.0: 292, 37773.0: 156, 294628.0: 142, 37745.0: 138, 37743.0: 75, 37736.0: 37, 37768.0: 22, 262736.0: 18, 37767.0: 11, 37765.0: 7, 262730.0: 6, 37742.0: 4, 37752.0: 2, 37772.0: 1, 37741.0: 1}"
9908.0,R,Ganganagar,NFHS5,5000,37835.0,0.396,8,0,"{37835.0: 396, 37834.0: 210, 37830.0: 142, 37843.0: 120, 38070.0: 70, 37841.0: 28, 37894.0: 18, 37837.0: 16}"
9909.0,R,Ganganagar,NFHS5,5000,37943.0,0.269,6,11,"{37943.0: 269, 262894.0: 244, 37952.0: 224, 37933.0: 216, 37963.0: 33, 37961.0: 3}"
9910.0,R,Ganganagar,NFHS5,5000,37755.0,0.383,9,204,"{37755.0: 383, 37823.0: 172, 37791.0: 96, 37735.0: 52, 37827.0: 42, 37838.0: 33, 37784.0: 11, 37738.0: 4, 37788.0: 3}"
9911.0,R,Ganganagar,NFHS5,5000,37757.0,0.327,9,85,"{37757.0: 327, 37775.0: 243, 37756.0: 110, 37761.0: 108, 37758.0: 79, 37751.0: 17, 37769.0: 13, 37767.0: 12, 37741.0: 6}"
9912.0,R,Ganganagar,NFHS5,5000,37726.0,0.433,5,3,"{37726.0: 433, 37645.0: 270, 37689.0: 201, 37727.0: 74, 37717.0: 19}"
9913.0,R,Ganganagar,NFHS5,5000,37694.0,0.37,8,15,"{37694.0: 370, 37693.0: 307, 37728.0: 209, 37696.0: 36, 37683.0: 29, 37699.0: 27, 37684.0: 6, 37661.0: 1}"
9914.0,R,Ganganagar,NFHS5,5000,262682.0,0.254,6,85,"{262682.0: 254, 37934.0: 210, 37943.0: 190, 295089.0: 118, 295091.0: 96, 37949.0: 47}"
9915.0,R,Ganganagar,NFHS5,5000,37725.0,0.324,7,0,"{37725.0: 324, 37650.0: 234, 37698.0: 201, 37721.0: 125, 37685.0: 101, 37691.0: 9, 37675.0: 6}"
9917.0,R,Ganganagar,NFHS5,5000,37760.0,0.377,14,58,"{37760.0: 377, 37734.0: 216, 294635.0: 118, 37901.0: 104, 37737.0: 32, 37904.0: 28, 37754.0: 18, 37899.0: 12, 37743.0: 12, 262730.0: 11, 37742.0: 5, 37770.0: 5, 37766.0: 2, 37898.0: 2}"
9919.0,R,Ganganagar,NFHS5,5000,37658.0,0.374,8,22,"{37658.0: 374, 37655.0: 238, 37665.0: 132, 262414.0: 118, 37669.0: 58, 37680.0: 30, 294631.0: 22, 37652.0: 6}"
9920.0,R,Ganganagar,NFHS5,5000,37750.0,0.26,6,421,"{37750.0: 260, 37774.0: 200, 37746.0: 42, 37769.0: 42, 37764.0: 21, 37758.0: 14}"
9922.0,R,Ganganagar,NFHS5,5000,37690.0,0.5,9,75,"{37690.0: 500, 37722.0: 176, 37865.0: 128, 37702.0: 59, 37703.0: 54, 37686.0: 3, 37857.0: 2, 37879.0: 2, 37710.0: 1}"
9923.0,R,Ganganagar,NFHS5,5000,37744.0,0.363,11,40,"{37744.0: 363, 37747.0: 274, 37772.0: 128, 37748.0: 50, 37776.0: 49, 37738.0: 33, 37749.0: 26, 37752.0: 19, 37740.0: 16, 37895.0: 1, 294628.0: 1}"
9924.0,R,Ganganagar,NFHS5,5000,38055.0,0.465,6,0,"{38055.0: 465, 38128.0: 275, 294675.0: 137, 38076.0: 58, 38070.0: 52, 38066.0: 13}"
9925.0,R,Ganganagar,NFHS5,5000,37933.0,0.666,6,0,"{37933.0: 666, 37961.0: 153, 37943.0: 97, 37963.0: 60, 37952.0: 19, 262894.0: 5}"
9929.0,R,Ganganagar,NFHS5,5000,37921.0,0.284,7,105,"{37921.0: 284, 38111.0: 283, 37896.0: 220, 38072.0: 60, 37909.0: 19, 38084.0: 15, 38058.0: 14}"
9930.0,R,Ganganagar,NFHS5,5000,37768.0,0.314,5,301,"{37768.0: 314, 37739.0: 237, 37759.0: 80, 37753.0: 49, 37767.0: 19}"
9931.0,R,Ganganagar,NFHS5,5000,37744.0,0.456,8,63,"{37744.0: 456, 37776.0: 232, 37825.0: 141, 37840.0: 55, 37895.0: 22, 37747.0: 16, 37813.0: 10, 37748.0: 5}"
9932.0,R,Ganganagar,NFHS5,5000,37943.0,0.408,6,57,"{37943.0: 408, 37949.0: 263, 295091.0: 155, 37934.0: 56, 262682.0: 53, 295089.0: 8}"
9933.0,R,Ganganagar,NFHS5,5000,37722.0,0.454,9,39,"{37722.0: 454, 37686.0: 231, 37865.0: 75, 37702.0: 74, 37690.0: 58, 37710.0: 53, 37879.0: 7, 37890.0: 7, 37714.0: 2}"
9934.0,R,Ganganagar,NFHS5,5000,37813.0,0.335,10,25,"{37813.0: 335, 37814.0: 193, 37846.0: 187, 37816.0: 84, 37812.0: 51, 37842.0: 50, 37827.0: 33, 37817.0: 18, 37832.0: 16, 37840.0: 8}"
9935.0,R,Ganganagar,NFHS5,5000,37669.0,0.318,11,0,"{37669.0: 318, 37673.0: 197, 294631.0: 151, 37680.0: 150, 262414.0: 72, 37704.0: 58, 37665.0: 26, 37670.0: 12, 37697.0: 8, 37658.0: 7, 37724.0: 1}"
9939.0,R,Ganganagar,NFHS5,5000,37930.0,0.359,12,40,"{37930.0: 359, 37953.0: 137, 37958.0: 118, 37935.0: 91, 294679.0: 61, 37956.0: 60, 37938.0: 49, 262740.0: 44, 38104.0: 25, 262726.0: 10, 37942.0: 4, 37928.0: 2}"
9940.0,R,Ganganagar,NFHS5,5000,37777.0,0.374,10,0,"{37777.0: 374, 37805.0: 300, 37782.0: 142, 37779.0: 72, 37790.0: 46, 37799.0: 44, 37796.0: 9, 37789.0: 8, 37788.0: 4, 37783.0: 1}"
9941.0,R,Ganganagar,NFHS5,5000,37764.0,0.675,9,16,"{37764.0: 675, 37746.0: 122, 37763.0: 70, 37750.0: 46, 37768.0: 27, 37774.0: 18, 37765.0: 15, 37767.0: 10, 37745.0: 1}"
9942.0,R,Ganganagar,NFHS5,5000,37953.0,0.312,14,33,"{37953.0: 312, 294679.0: 272, 262740.0: 65, 38104.0: 60, 37958.0: 52, 37930.0: 42, 37956.0: 40, 38107.0: 31, 262726.0: 31, 37931.0: 31, 37935.0: 20, 37928.0: 5, 294690.0: 4, 262613.0: 2}"
9943.0,R,Ganganagar,NFHS5,5000,37674.0,0.415,8,34,"{37674.0: 415, 37717.0: 222, 37716.0: 107, 37715.0: 84, 295075.0: 72, 37660.0: 45, 37726.0: 16, 294629.0: 5}"
9945.0,R,Ganganagar,NFHS5,5000,37751.0,0.362,6,49,"{37751.0: 362, 37739.0: 274, 37753.0: 111, 37767.0: 100, 37775.0: 92, 37761.0: 12}"
10002.0,R,Hanumangarh,NFHS5,5000,38114.0,0.465,7,0,"{38114.0: 465, 294703.0: 346, 38064.0: 115, 38097.0: 62, 38057.0: 8, 38079.0: 3, 38071.0: 1}"
10003.0,R,Hanumangarh,NFHS5,5000,38129.0,0.336,6,73,"{38129.0: 336, 38131.0: 259, 38095.0: 183, 38075.0: 88, 38112.0: 46, 38102.0: 15}"
10005.0,R,Hanumangarh,NFHS5,5000,37998.0,0.545,4,95,"{37998.0: 545, 37987.0: 143, 38009.0: 140, 37978.0: 77}"
10006.0,R,Hanumangarh,NFHS5,5000,37981.0,0.478,8,143,"{37981.0: 478, 37999.0: 138, 37972.0: 92, 38005.0: 91, 37991.0: 28, 38013.0: 12, 38006.0: 10, 37965.0: 8}"
10007.0,R,Hanumangarh,NFHS5,5000,38039.0,0.511,6,0,"{38039.0: 511, 38061.0: 168, 38036.0: 132, 38041.0: 131, 38082.0: 31, 38040.0: 27}"
10008.0,R,Hanumangarh,NFHS5,5000,294701.0,0.533,7,0,"{294701.0: 533, 38035.0: 222, 38081.0: 95, 38022.0: 87, 38098.0: 33, 38073.0: 29, 38089.0: 1}"
10009.0,R,Hanumangarh,NFHS5,5000,38127.0,0.404,7,325,"{38127.0: 404, 38109.0: 81, 294723.0: 68, 38074.0: 45, 38034.0: 39, 38082.0: 29, 38123.0: 9}"
10010.0,R,Hanumangarh,NFHS5,5000,38156.0,0.746,5,14,"{38156.0: 746, 38143.0: 120, 38155.0: 76, 38150.0: 26, 38180.0: 18}"
10011.0,R,Hanumangarh,NFHS5,5000,38027.0,0.542,6,66,"{38027.0: 542, 38130.0: 171, 38112.0: 112, 38125.0: 91, 38015.0: 15, 38108.0: 3}"
10012.0,R,Hanumangarh,NFHS5,5000,38145.0,0.771,5,0,"{38145.0: 771, 38203.0: 148, 38172.0: 38, 38202.0: 37, 38161.0: 6}"
10013.0,R,Hanumangarh,NFHS5,5000,38082.0,0.454,8,124,"{38082.0: 454, 38127.0: 206, 294723.0: 168, 38036.0: 30, 38109.0: 9, 38034.0: 5, 38039.0: 3, 38123.0: 1}"
10014.0,R,Hanumangarh,NFHS5,5000,37968.0,0.587,6,0,"{37968.0: 587, 37994.0: 157, 37970.0: 132, 37969.0: 69, 37999.0: 42, 37991.0: 13}"
10015.0,R,Hanumangarh,NFHS5,5000,38193.0,0.682,6,0,"{38193.0: 682, 38187.0: 133, 38178.0: 89, 38192.0: 53, 38167.0: 41, 38194.0: 2}"
10017.0,R,Hanumangarh,NFHS5,5000,38084.0,0.499,6,182,"{38084.0: 499, 38099.0: 175, 38029.0: 75, 38111.0: 37, 38058.0: 20, 38121.0: 12}"
10018.0,R,Hanumangarh,NFHS5,5000,37992.0,0.765,5,0,"{37992.0: 765, 37986.0: 156, 38148.0: 48, 38181.0: 30, 37995.0: 1}"
10019.0,R,Hanumangarh,NFHS5,5000,38199.0,0.675,7,0,"{38199.0: 675, 38158.0: 113, 38137.0: 85, 38155.0: 66, 38205.0: 44, 38146.0: 10, 38168.0: 7}"
10020.0,R,Hanumangarh,NFHS5,5000,38004.0,0.421,8,0,"{38004.0: 421, 37978.0: 309, 37987.0: 154, 37985.0: 44, 37990.0: 31, 38009.0: 25, 37998.0: 13, 38002.0: 3}"
10022.0,R,Hanumangarh,NFHS5,5000,37978.0,0.455,7,35,"{37978.0: 455, 37976.0: 156, 37989.0: 130, 37998.0: 115, 37987.0: 52, 37985.0: 49, 38004.0: 8}"
10023.0,R,Hanumangarh,NFHS5,5000,37983.0,0.587,7,0,"{37983.0: 587, 37980.0: 278, 36839.0: 60, 37971.0: 51, 38012.0: 14, 36834.0: 7, 38011.0: 3}"
10024.0,R,Hanumangarh,NFHS5,5000,38112.0,0.247,9,421,"{38112.0: 247, 38129.0: 135, 38131.0: 59, 38095.0: 48, 38015.0: 30, 38119.0: 28, 38130.0: 22, 38102.0: 7, 38124.0: 3}"
10025.0,R,Hanumangarh,NFHS5,5000,38082.0,0.244,9,474,"{38082.0: 244, 294723.0: 110, 38034.0: 43, 38114.0: 42, 38061.0: 29, 38127.0: 19, 38064.0: 19, 38123.0: 17, 38097.0: 3}"
10027.0,R,Hanumangarh,NFHS5,5000,38112.0,0.218,12,509,"{38112.0: 218, 38015.0: 94, 38119.0: 59, 38129.0: 55, 38131.0: 22, 38095.0: 18, 38130.0: 13, 38018.0: 6, 38124.0: 2, 38102.0: 2, 38027.0: 1, 38125.0: 1}"
10029.0,R,Hanumangarh,NFHS5,5000,38167.0,0.806,6,0,"{38167.0: 806, 38192.0: 129, 38187.0: 26, 38152.0: 21, 38180.0: 11, 38143.0: 7}"
10030.0,R,Hanumangarh,NFHS5,5000,38097.0,0.406,8,29,"{38097.0: 406, 38085.0: 258, 38123.0: 192, 38050.0: 48, 294703.0: 22, 38034.0: 21, 38020.0: 16, 38079.0: 8}"
10031.0,R,Hanumangarh,NFHS5,5000,38181.0,0.594,5,0,"{38181.0: 594, 38182.0: 375, 38144.0: 22, 38150.0: 7, 38164.0: 2}"
10032.0,R,Hanumangarh,NFHS5,5000,38207.0,0.539,5,52,"{38207.0: 539, 38186.0: 242, 38200.0: 72, 38201.0: 62, 38171.0: 33}"
10033.0,R,Hanumangarh,NFHS5,5000,294699.0,0.359,7,28,"{294699.0: 359, 38018.0: 322, 294694.0: 159, 38093.0: 78, 38090.0: 36, 38063.0: 17, 38119.0: 1}"
10034.0,R,Hanumangarh,NFHS5,5000,38199.0,0.632,7,0,"{38199.0: 632, 38137.0: 163, 38168.0: 149, 38155.0: 37, 38204.0: 14, 38158.0: 4, 38146.0: 1}"
10035.0,R,Hanumangarh,NFHS5,5000,38160.0,0.272,6,317,"{38160.0: 272, 38212.0: 237, 38213.0: 85, 38032.0: 56, 38069.0: 21, 38159.0: 12}"
10039.0,R,Hanumangarh,NFHS5,5000,38214.0,0.551,5,3,"{38214.0: 551, 37033.0: 282, 262097.0: 123, 37027.0: 21, 37030.0: 20}"
10040.0,R,Hanumangarh,NFHS5,5000,38120.0,0.383,5,19,"{38120.0: 383, 38094.0: 308, 38113.0: 226, 38083.0: 54, 38096.0: 10}"
10041.0,R,Hanumangarh,NFHS5,5000,38137.0,0.417,6,0,"{38137.0: 417, 38168.0: 203, 38199.0: 173, 38204.0: 122, 38171.0: 77, 38155.0: 8}"
10042.0,R,Hanumangarh,NFHS5,5000,38144.0,0.511,7,86,"{38144.0: 511, 38182.0: 151, 38156.0: 107, 38150.0: 72, 38181.0: 36, 38155.0: 19, 38158.0: 18}"
10043.0,R,Hanumangarh,NFHS5,5000,38055.0,0.403,7,0,"{38055.0: 403, 38076.0: 307, 38051.0: 86, 38066.0: 81, 38054.0: 58, 38078.0: 44, 294675.0: 21}"
10044.0,R,Hanumangarh,NFHS5,5000,38029.0,0.57,6,161,"{38029.0: 570, 38121.0: 97, 38084.0: 55, 38043.0: 41, 38056.0: 39, 38099.0: 37}"
10045.0,R,Hanumangarh,NFHS5,5000,38112.0,0.443,6,91,"{38112.0: 443, 38027.0: 191, 38130.0: 148, 38015.0: 67, 38125.0: 56, 38095.0: 4}"
10102.0,R,Bikaner,NFHS5,5000,36143.0,0.466,6,0,"{36143.0: 466, 36162.0: 261, 294166.0: 135, 36046.0: 110, 36157.0: 20, 36027.0: 8}"
10103.0,R,Bikaner,NFHS5,5000,36093.0,0.322,7,34,"{36093.0: 322, 36081.0: 274, 36147.0: 258, 36141.0: 55, 295121.0: 33, 36082.0: 18, 36009.0: 6}"
10105.0,R,Bikaner,NFHS5,5000,36205.0,0.632,4,0,"{36205.0: 632, 36197.0: 238, 262137.0: 113, 36192.0: 17}"
10106.0,R,Bikaner,NFHS5,5000,36081.0,0.783,2,29,"{36081.0: 783, 36082.0: 188}"
10107.0,R,Bikaner,NFHS5,5000,262218.0,0.393,6,0,"{262218.0: 393, 36176.0: 333, 36182.0: 192, 294168.0: 53, 294167.0: 19, 36171.0: 10}"
10108.0,R,Bikaner,NFHS5,5000,36023.0,0.613,3,126,"{36023.0: 613, 262122.0: 245, 262124.0: 16}"
10109.0,R,Bikaner,NFHS5,5000,294012.0,0.374,6,0,"{294012.0: 374, 36054.0: 346, 36037.0: 196, 36052.0: 78, 36205.0: 5, 36207.0: 1}"
10110.0,R,Bikaner,NFHS5,5000,294014.0,0.009,2,982,"{294014.0: 9, 36057.0: 9}"
10111.0,R,Bikaner,NFHS5,5000,294008.0,0.302,5,567,"{294008.0: 302, 36052.0: 73, 36030.0: 36, 36046.0: 19, 36015.0: 3}"
10112.0,R,Bikaner,NFHS5,5000,36212.0,0.368,5,0,"{36212.0: 368, 36193.0: 329, 294039.0: 260, 262146.0: 26, 262140.0: 17}"
10113.0,R,Bikaner,NFHS5,5000,36084.0,0.477,5,0,"{36084.0: 477, 36071.0: 464, 294900.0: 31, 294903.0: 25, 262187.0: 3}"
10114.0,R,Bikaner,NFHS5,5000,294068.0,0.465,3,0,"{294068.0: 465, 36115.0: 366, 36096.0: 169}"
10115.0,R,Bikaner,NFHS5,5000,36144.0,0.764,6,0,"{36144.0: 764, 36153.0: 146, 262302.0: 45, 36158.0: 28, 36166.0: 14, 36181.0: 3}"
10117.0,R,Bikaner,NFHS5,5000,36017.0,0.793,4,0,"{36017.0: 793, 36000.0: 124, 36053.0: 60, 36042.0: 23}"
10120.0,R,Bikaner,NFHS5,5000,36166.0,0.996,2,0,"{36166.0: 996, 36164.0: 4}"
10122.0,R,Bikaner,NFHS5,5000,294183.0,0.587,5,18,"{294183.0: 587, 36026.0: 158, 36024.0: 130, 294175.0: 81, 262124.0: 26}"
10123.0,R,Bikaner,NFHS5,5000,35995.0,0.736,3,27,"{35995.0: 736, 36002.0: 224, 35996.0: 13}"
10125.0,R,Bikaner,NFHS5,5000,36060.0,0.929,2,0,"{36060.0: 929, 36067.0: 71}"
10129.0,R,Bikaner,NFHS5,5000,36164.0,0.481,4,0,"{36164.0: 481, 262333.0: 382, 36064.0: 100, 36141.0: 37}"
10130.0,R,Bikaner,NFHS5,5000,294061.0,0.003,3,993,"{294061.0: 3, 36117.0: 2, 262283.0: 2}"
10131.0,R,Bikaner,NFHS5,5000,36165.0,0.383,5,76,"{36165.0: 383, 36136.0: 271, 36173.0: 134, 294165.0: 134, 36170.0: 2}"
10132.0,R,Bikaner,NFHS5,5000,36049.0,0.755,4,118,"{36049.0: 755, 36011.0: 71, 294174.0: 44, 294058.0: 12}"
10133.0,R,Bikaner,NFHS5,5000,36032.0,0.39,4,289,"{36032.0: 390, 36006.0: 199, 262138.0: 114, 262134.0: 8}"
10134.0,R,Bikaner,NFHS5,5000,36111.0,0.827,2,0,"{36111.0: 827, 36115.0: 173}"
10135.0,R,Bikaner,NFHS5,5000,36067.0,0.919,4,0,"{36067.0: 919, 294951.0: 61, 36087.0: 15, 36073.0: 5}"
10139.0,R,Bikaner,NFHS5,5000,36065.0,0.597,6,0,"{36065.0: 597, 294991.0: 177, 36058.0: 129, 36033.0: 62, 36081.0: 26, 36009.0: 9}"
10141.0,R,Bikaner,NFHS5,5000,36038.0,0.616,3,0,"{36038.0: 616, 294174.0: 353, 36011.0: 31}"
10142.0,R,Bikaner,NFHS5,5000,36201.0,0.907,5,0,"{36201.0: 907, 36912.0: 45, 36910.0: 32, 294607.0: 13, 262142.0: 3}"
10143.0,R,Bikaner,NFHS5,5000,36038.0,0.543,5,74,"{36038.0: 543, 36055.0: 155, 262179.0: 111, 294181.0: 102, 294174.0: 15}"
10145.0,R,Bikaner,NFHS5,5000,36170.0,0.378,5,384,"{36170.0: 378, 36165.0: 157, 36136.0: 76, 262214.0: 3, 262302.0: 2}"
10202.0,R,Churu,NFHS5,5000,36800.0,0.58,7,28,"{36800.0: 580, 36814.0: 133, 36798.0: 121, 36785.0: 81, 36805.0: 51, 36808.0: 5, 36790.0: 1}"
10203.0,R,Churu,NFHS5,5000,36795.0,0.43,8,0,"{36795.0: 430, 36811.0: 358, 294326.0: 97, 295085.0: 86, 36786.0: 15, 36816.0: 12, 36793.0: 1, 36799.0: 1}"
10205.0,R,Churu,NFHS5,5000,36801.0,0.781,5,28,"{36801.0: 781, 37011.0: 116, 36806.0: 39, 37007.0: 27, 36805.0: 9}"
10206.0,R,Churu,NFHS5,5000,36868.0,0.378,6,7,"{36868.0: 378, 294369.0: 264, 36835.0: 144, 36844.0: 104, 36874.0: 82, 36820.0: 21}"
10207.0,R,Churu,NFHS5,5000,36187.0,0.533,7,0,"{36187.0: 533, 294341.0: 167, 294021.0: 105, 262148.0: 101, 36206.0: 46, 36961.0: 40, 37000.0: 8}"
10208.0,R,Churu,NFHS5,5000,36875.0,0.314,5,0,"{36875.0: 314, 36968.0: 278, 294032.0: 268, 36198.0: 101, 262147.0: 39}"
10209.0,R,Churu,NFHS5,5000,37032.0,0.631,5,37,"{37032.0: 631, 37028.0: 163, 37006.0: 107, 37015.0: 49, 36825.0: 13}"
10210.0,R,Churu,NFHS5,5000,36924.0,0.522,7,3,"{36924.0: 522, 36949.0: 321, 294605.0: 91, 36894.0: 31, 36908.0: 18, 36931.0: 13, 262091.0: 1}"
10211.0,R,Churu,NFHS5,5000,36869.0,0.866,6,0,"{36869.0: 866, 36824.0: 110, 37969.0: 13, 37970.0: 6, 36834.0: 4, 36827.0: 1}"
10212.0,R,Churu,NFHS5,5000,36828.0,0.383,7,0,"{36828.0: 383, 36837.0: 231, 36824.0: 161, 36869.0: 118, 36872.0: 45, 36829.0: 35, 36864.0: 27}"
10213.0,R,Churu,NFHS5,5000,36857.0,0.518,7,0,"{36857.0: 518, 36855.0: 141, 36843.0: 137, 36842.0: 96, 36830.0: 95, 36835.0: 7, 36826.0: 6}"
10214.0,R,Churu,NFHS5,5000,36944.0,0.6,5,0,"{36944.0: 600, 294602.0: 232, 262092.0: 121, 36910.0: 24, 36946.0: 23}"
10215.0,R,Churu,NFHS5,5000,36975.0,0.272,5,585,"{36975.0: 272, 36966.0: 50, 36973.0: 47, 36962.0: 42, 36997.0: 4}"
10217.0,R,Churu,NFHS5,5000,262098.0,0.508,4,234,"{262098.0: 508, 294356.0: 194, 36848.0: 56, 36863.0: 8}"
10220.0,R,Churu,NFHS5,5000,294341.0,0.432,7,11,"{294341.0: 432, 37000.0: 201, 36187.0: 129, 262148.0: 110, 36961.0: 99, 36206.0: 9, 294021.0: 9}"
10222.0,R,Churu,NFHS5,5000,37001.0,0.521,5,0,"{37001.0: 521, 37004.0: 176, 36989.0: 143, 36967.0: 135, 36979.0: 25}"
10223.0,R,Churu,NFHS5,5000,36852.0,0.659,8,37,"{36852.0: 659, 37023.0: 99, 294363.0: 88, 36831.0: 65, 295077.0: 36, 36838.0: 14, 36866.0: 1, 294353.0: 1}"
10224.0,R,Churu,NFHS5,5000,36917.0,0.641,6,0,"{36917.0: 641, 37031.0: 175, 36937.0: 105, 37020.0: 53, 36938.0: 24, 37033.0: 2}"
10225.0,R,Churu,NFHS5,5000,36792.0,0.484,8,34,"{36792.0: 484, 36796.0: 195, 36807.0: 123, 36789.0: 67, 294323.0: 52, 295081.0: 31, 36787.0: 12, 36804.0: 2}"
10229.0,R,Churu,NFHS5,5000,36828.0,0.462,7,0,"{36828.0: 462, 36869.0: 351, 36829.0: 56, 36846.0: 50, 36832.0: 39, 36824.0: 29, 36837.0: 13}"
10230.0,R,Churu,NFHS5,5000,36898.0,0.602,8,0,"{36898.0: 602, 36976.0: 125, 294332.0: 97, 36997.0: 75, 294590.0: 68, 36955.0: 14, 36996.0: 13, 36900.0: 6}"
10231.0,R,Churu,NFHS5,5000,36893.0,0.739,5,73,"{36893.0: 739, 36906.0: 96, 36902.0: 84, 36889.0: 5, 36892.0: 3}"
10232.0,R,Churu,NFHS5,5000,36798.0,0.499,7,22,"{36798.0: 499, 36808.0: 354, 36814.0: 79, 36794.0: 17, 36790.0: 15, 36787.0: 10, 36800.0: 4}"
10233.0,R,Churu,NFHS5,5000,36855.0,0.674,7,0,"{36855.0: 674, 36830.0: 106, 36857.0: 95, 36859.0: 70, 36842.0: 22, 36823.0: 21, 36873.0: 12}"
10234.0,R,Churu,NFHS5,5000,295085.0,0.501,6,0,"{295085.0: 501, 36795.0: 201, 36811.0: 192, 294326.0: 55, 36788.0: 33, 36786.0: 18}"
10235.0,R,Churu,NFHS5,5000,294602.0,0.449,5,0,"{294602.0: 449, 36946.0: 323, 36933.0: 210, 294616.0: 11, 36907.0: 7}"
10239.0,R,Churu,NFHS5,5000,36877.0,0.37,5,0,"{36877.0: 370, 294592.0: 348, 36904.0: 117, 262091.0: 88, 36949.0: 77}"
10240.0,R,Churu,NFHS5,5000,36961.0,0.609,8,9,"{36961.0: 609, 37000.0: 162, 294341.0: 77, 36995.0: 71, 36977.0: 30, 37004.0: 24, 36206.0: 15, 294021.0: 3}"
10241.0,R,Churu,NFHS5,5000,36809.0,0.628,5,0,"{36809.0: 628, 36818.0: 280, 39319.0: 77, 37017.0: 13, 36807.0: 2}"
10242.0,R,Churu,NFHS5,5000,36943.0,0.362,6,0,"{36943.0: 362, 36929.0: 241, 36932.0: 232, 36926.0: 133, 36922.0: 21, 36936.0: 11}"
10243.0,R,Churu,NFHS5,5000,36889.0,0.66,7,0,"{36889.0: 660, 36902.0: 160, 36895.0: 80, 36888.0: 78, 36893.0: 11, 36906.0: 10, 36879.0: 1}"
10245.0,R,Churu,NFHS5,5000,36874.0,0.4,9,5,"{36874.0: 400, 294364.0: 277, 39330.0: 169, 36868.0: 99, 39344.0: 19, 36854.0: 13, 36835.0: 8, 39337.0: 7, 36867.0: 3}"
10302.0,R,Jhunjhunun,NFHS5,5000,39431.0,0.409,10,0,"{39431.0: 409, 39438.0: 134, 295069.0: 133, 39458.0: 124, 39450.0: 112, 39427.0: 37, 295070.0: 18, 39428.0: 17, 39520.0: 12, 39455.0: 4}"
10303.0,R,Jhunjhunun,NFHS5,5000,39471.0,0.404,11,267,"{39471.0: 404, 39459.0: 89, 39465.0: 76, 39469.0: 60, 39475.0: 53, 39467.0: 27, 39587.0: 15, 39590.0: 5, 39488.0: 2, 294860.0: 1, 39490.0: 1}"
10305.0,R,Jhunjhunun,NFHS5,5000,39393.0,0.469,9,64,"{39393.0: 469, 294950.0: 173, 39375.0: 136, 39365.0: 84, 39370.0: 31, 39354.0: 28, 39390.0: 13, 39386.0: 1, 39383.0: 1}"
10306.0,R,Jhunjhunun,NFHS5,5000,39531.0,0.337,12,33,"{39531.0: 337, 294911.0: 198, 301859.0: 139, 39593.0: 67, 39585.0: 57, 39529.0: 53, 39526.0: 33, 39521.0: 33, 39498.0: 18, 262595.0: 16, 294908.0: 10, 39503.0: 6}"
10307.0,R,Jhunjhunun,NFHS5,5000,39591.0,0.691,6,107,"{39591.0: 691, 39472.0: 78, 39569.0: 54, 39586.0: 35, 39592.0: 31, 39597.0: 4}"
10308.0,R,Jhunjhunun,NFHS5,5000,39336.0,0.446,9,0,"{39336.0: 446, 39319.0: 139, 39335.0: 114, 39345.0: 92, 39328.0: 85, 36809.0: 79, 294998.0: 31, 294323.0: 11, 39334.0: 3}"
10309.0,R,Jhunjhunun,NFHS5,5000,295000.0,0.346,11,0,"{295000.0: 346, 39332.0: 188, 39341.0: 173, 39342.0: 87, 294997.0: 75, 39348.0: 35, 39327.0: 35, 39324.0: 30, 39340.0: 16, 39449.0: 11, 295002.0: 4}"
10310.0,R,Jhunjhunun,NFHS5,5000,39547.0,0.348,11,54,"{39547.0: 348, 39555.0: 194, 294359.0: 151, 39551.0: 69, 36870.0: 67, 39397.0: 56, 39396.0: 23, 36873.0: 15, 36858.0: 13, 39404.0: 9, 39419.0: 1}"
10311.0,R,Jhunjhunun,NFHS5,5000,39512.0,0.347,12,134,"{39512.0: 347, 39498.0: 124, 39509.0: 99, 262579.0: 89, 39526.0: 55, 39500.0: 53, 294908.0: 36, 262602.0: 17, 39499.0: 15, 39531.0: 12, 39516.0: 12, 39521.0: 7}"
